"age" "y7" "y14"
7.43326488706365 11 13
9.67556468172485 17 17
6.20228310502283 12 9
17.9632420091324 27 23
18.9541409993155 28 25
13.0403832991102 23 24
18.4851598173516 27 25
21.3799086757991 32 29
9.92648401826484 21 16
19.6134703196347 23 24
8.82135523613963 13 14
13.3360711841205 20 22
8.41278538812785 18 15
17.7850787132101 25 23
8.90622861054073 15 13
7.37029431895962 14 16
7.70431211498973 15 14
9.63812785388128 23 23
10.5219178082192 19 18
8.3750855578371 15 12
10.4018264840183 19 19
15.2087611225188 26 24
17.765296803653 20 18
10.210502283105 21 21
17.5684931506849 23 23
7.29363449691992 14 12
13.1553730321697 23 18
19.3662100456621 22 22
10.5379876796715 20 17
13.4866529774127 23 16
12.3239726027397 19 21
11.9479808350445 23 22
6.08493150684932 12 14
14.1885844748858 22 22
10.6502395619439 21 19
13.9385844748858 17 18
19.2991101984942 29 27
6.52191780821918 11 14
18.5043378995434 31 26
14.7871321013005 29 21
14.0451745379877 25 22
9.54657534246575 15 18
6.80355920602327 13 12
17.7522245037645 27 23
14.8607305936073 29 22
16.0164271047228 30 24
5.47296372347707 13 13
9.37716894977169 21 16
13.001598173516 20 18
15.7965753424658 32 25
10.258726899384 16 16
11.1321013004791 8 13
14.4147843942505 27 19
9.57397260273973 12 14
8.16974674880219 12 15
15.0493150684932 27 23
12.2929500342231 17 20
11.3881278538813 16 12
13.0942922374429 21 18
16.8268309377139 30 28
8.95228310502283 13 14
13.4988584474886 29 22
13.6134703196347 24 24
13.3853881278539 20 20
7.18858447488584 14 12
11.3689497716895 21 15
5.60711841204654 2 9
6.20502283105023 11 12
8.14360730593607 12 13
5.74948665297741 6 5
14.3020547945205 25 23
10.9623545516769 18 20
12.92100456621 25 24
20.249144421629 26 23
14.9100456621005 14 15
6.6776180698152 10 5
9.53287671232877 21 22
6.15182648401826 12 11
12.1232032854209 22 21
16.5530458590007 28 28
17.3525114155251 26 26
16.0355920602327 30 25
6.507871321013 9 7
5.76369863013699 11 12
6.35525114155251 12 14
9.86073059360731 17 17
9.02395619438741 13 10
20.788501026694 30 26
12.4413242009132 27 23
7.07671232876712 12 14
15.5465753424658 20 20
18.2943189596167 26 22
17.4687214611872 23 27
7.34839151266256 12 9
6.52739726027397 9 12
17.7494866529774 29 25
7.46885694729637 16 15
5.99611872146119 12 11
6.88538812785388 12 12
9.47146118721461 15 16
8.65708418891171 16 12
6.46406570841889 4 3
19.6216894977169 24 23
16.0219028062971 26 23
4.44954337899543 1 6
18.1081451060917 32 23
11.4798083504449 24 21
10.1382614647502 19 16
11.6249144421629 26 21
20.0849315068493 28 25
5.53045859000684 1 11
9.8716894977169 12 20
10.3102739726027 16 20
6.18754277891855 8 11
15.7746575342466 23 24
5.21013004791239 10 10
16.9472963723477 30 23
14.6639288158795 25 24
17.3470319634703 31 27
8.60525114155251 18 14
15.6194387405886 31 25
18.6392881587953 31 25
14.791095890411 23 22
16.7310061601643 29 21
16.9691991786448 31 28
18.2970568104038 28 24
8.34496919917864 12 8
14.9495433789954 22 26
6.55753424657534 13 13
13.5879534565366 26 22
5.93036529680365 7 11
15.7070499657769 26 25
11.8552511415525 17 17
6.08881278538813 11 9
5.06301369863014 13 11
8.24885844748858 16 19
17.4632420091324 28 30
5.58795345653662 6 3
12.1286789869952 22 16
9.28287671232877 13 15
10.1189497716895 21 22
15.958932238193 23 21
8.64065708418891 19 18
8.16552511415525 10 12
10.7801369863014 23 24
8.09155251141553 12 12
10.7049965776865 14 14
8.22724161533196 18 15
5.89185489390828 10 10
15.8552511415525 18 23
16.7269406392694 22 16
11.0602739726027 21 20
13.2351598173516 30 24
16.013698630137 28 25
12.9769406392694 13 15
14.2050228310502 20 22
11.5493150684932 21 21
13.5493150684932 21 21
11.6495550992471 14 17
8.5119780971937 14 16
13.4127310061602 22 25
11.5208761122519 19 14
12.1408675799087 18 20
5.40999315537303 10 13
7.06575342465753 14 13
14.237899543379 30 25
11.3319644079398 20 19
9.59977168949772 19 19
18.7542778918549 21 21
8.5958904109589 13 14
5.21050228310502 11 9
6.47501711156742 8 6
6.24063926940639 13 13
7.62716894977169 12 11
6.38193018480493 12 14
5.97694063926941 11 10
19.5893223819302 28 22
11.5931506849315 21 20
20.1943874058864 28 26
11.4073059360731 22 20
19.2279260780287 30 24
10.9514031485284 22 21
16.8853881278539 26 19
7.19233401779603 14 13
11.5794520547945 16 20
12.013698630137 13 19
17.710502283105 29 23
18.0207762557078 30 24
17.3716894977169 32 30
15.5630136986301 23 24
8.38877481177276 13 16
12.7077625570776 22 14
7.47420091324201 14 12
5.06027397260274 11 10
10.6052511415525 23 20
5.57123287671233 11 9
8.19438740588638 14 14
10.2313483915127 17 15
15.251598173516 29 26
6.8911704312115 13 15
14.280629705681 23 21
17.7084188911704 19 17
19.7543378995434 29 28
18.4202600958248 29 22
5.12990867579909 10 12
7.09377138945927 18 16
16.3130136986301 28 23
16.8870636550308 24 23
9.55783709787817 16 17
12.6299086757991 15 22
5.82888432580424 13 12
11.4100456621005 15 14
13.6618754277892 31 24
8.54931506849315 17 15
16.580424366872 27 25
14.9760438056126 24 23
8.77465753424658 15 13
7.85251141552511 13 15
14.1026694045175 24 20
15.2826830937714 27 27
18.2532511978097 26 25
5.29226557152635 11 8
15.5438356164384 17 21
17.1909650924025 31 20
18.2801369863014 24 25
8.13812785388128 11 15
15.3429158110883 30 23
8.26095890410959 15 19
16.662559890486 26 23
8.46598173515982 19 15
15.8990867579909 18 22
7.99611872146119 14 17
5.32785763175907 12 13
8.55753424657534 9 13
11.3620807665982 21 17
14.17100456621 21 23
13.5770020533881 28 22
11.2908966461328 15 18
18.1940639269406 28 24
18.6338124572211 27 27
7.50992470910335 13 14
7.28287671232877 13 14
14.5219178082192 26 26
11.6545662100457 16 20
8.38056125941136 19 15
13.3404109589041 21 19
14.2861054072553 22 19
8.237899543379 14 14
11.5876712328767 11 16
7.92648401826484 12 14
12.5557837097878 23 24
14.3381245722108 24 25
13.886379192334 26 21
10.113620807666 16 13
11.8212328767123 22 22
11.6052511415525 17 18
16.7118412046543 28 24
15.3497716894977 25 22
5.45653661875428 7 7
6.90182648401826 12 14
10.0997716894977 18 20
11.917864476386 17 19
16.8542094455852 16 15
10.237899543379 17 17
15.3908675799087 20 19
21.1189497716895 29 24
10.5242984257358 23 18
6.11073059360731 9 13
16.5849315068493 20 21
14.1052511415525 17 14
14.7898699520876 21 14
7.90691307323751 9 14
16.291095890411 24 21
14.2719178082192 34 25
9.40177960301164 17 17
10.5215605749487 22 17
9.59342915811088 19 15
14.0125570776256 17 14
8.78835616438356 18 15
8.76255707762557 18 17
5.7056810403833 15 15
8.70776255707763 17 15
5.46050228310502 4 11
12.6162100456621 24 17
10.0684931506849 17 17
9.21286789869952 11 11
15.974200913242 31 32
15.0356164383562 28 24
17.6025114155251 25 22
13.4893908281999 15 22
15.1627853881279 25 23
17.8513698630137 25 21
8.7296803652968 16 19
13.2073921971253 18 20
11.0657534246575 19 22
16.3497716894977 21 20
14.1848049281314 25 24
12.6627853881279 19 21
12.6899383983573 24 17
6.20502283105023 13 10
11.8130136986301 19 18
15.1134703196347 22 22
10.1492128678987 16 14
6.62442922374429 12 11
16.6013698630137 28 23
9.52739726027397 15 14
15.5345653661875 30 24
8.75707762557078 18 17
18.1271689497717 19 15
8.80219028062971 16 14
11.3607305936073 13 14
18.6901826484018 28 25
16.1655251141553 31 26
8.69541409993155 18 11
12.7994524298426 29 21
6.9678302532512 18 16
12.9500342231348 25 24
13.7604380561259 21 20
18.1134703196347 26 21
8.62970568104038 17 12
19.0088980150582 16 20
6.12731006160164 12 15
9.9796803652968 14 15
8.6216894977169 15 19
10.7022587268994 16 18
9.86447638603696 24 19
10.7543378995434 16 21
8.02464065708419 10 10
8.32123287671233 16 14
6.28884325804244 13 13
5.14715947980835 11 10
12.6408675799087 18 18
17.8370978781656 27 23
6.03561643835616 11 12
11.4442162902122 27 18
5.54383561643836 12 8
5.07049965776865 10 8
8.25707762557078 16 15
6.05886379192334 9 10
8.64065708418891 16 15
20.5366187542779 32 27
9.82067077344285 14 16
6.74880219028063 10 13
13.1490867579909 25 22
11.4073059360731 18 21
5.14715947980835 2 6
7.71526351813826 10 11
6.14086757990868 10 13
10.5270362765229 18 14
16.0098173515982 18 23
14.4120465434634 22 23
7.45776255707763 15 12
10.2121834360027 14 13
17.4839151266256 22 16
15.2965753424658 20 17
20.5420944558522 33 29
10.7214611872146 13 14
5.68104038329911 1 13
9.49486652977413 19 14
19.2719178082192 22 23
7.8458904109589 12 13
14.4100456621005 19 21
7.76728268309377 13 13
7.32671232876712 14 12
12.3990867579909 19 18
9.05681040383299 11 16
13.5852156057495 30 26
20.277397260274 22 24
6.94045174537988 16 14
10.9377138945927 20 14
16.7159817351598 26 17
13.1627853881279 30 22
10.7801369863014 17 18
16.0109589041096 31 29
8.75707762557078 22 18
11.7618069815195 24 20
6.32991101984942 12 10
15.5728952772074 18 15
6.39086757990868 12 10
20.17100456621 24 24
19.8603696098563 26 25
5.9824200913242 13 12
17.2746575342466 24 26
19.3429158110883 31 26
6.24229979466119 14 13
19.5865845311431 32 27
14.2286105407255 19 24
14.0493150684932 8 24
17.4358447488585 20 25
8.3634703196347 12 17
18.7214236824093 30 29
7.03080082135524 12 12
8.13415468856947 14 14
20.2691780821918 27 27
8.96919917864476 16 15
14.5602739726027 23 14
8.23271731690623 13 12
17.8662100456621 29 26
19.2580424366872 32 30
8.35799086757991 14 13
9.81301369863014 15 14
14.2351598173516 30 23
15.4962354551677 29 25
17.7680365296804 26 24
6.96050228310502 11 13
16.952772073922 23 22
7.39493497604381 14 14
8.83230663928816 16 16
10.777397260274 19 24
10.1300479123888 22 16
18.4750171115674 24 22
13.2895277207392 22 20
10.135523613963 19 16
18.5191780821918 27 26
5.40182648401826 11 9
11.4852840520192 20 17
20.0575342465753 31 27
20.2874743326489 24 27
9.05954825462012 17 12
16.6899383983573 29 21
8.74337899543379 21 20
11.541095890411 16 21
9.93292265571526 18 13
18.8145106091718 33 31
6.55441478439425 2 5
9.19644079397673 13 10
19.446803652968 33 29
7.46872146118722 10 11
19.6490867579909 22 23
6.62012320328542 7 6
8.26557152635181 16 14
14.5653661875428 28 27
13.0349075975359 23 20
6.1134703196347 11 14
18.7405886379192 31 30
21.3157534246575 25 25
12.6406570841889 20 18
19.9069130732375 32 25
10.5520547945205 22 21
9.24611872146119 14 15
10.5602739726027 16 21
10.611909650924 23 21
9.79603011635866 21 19
7.11567419575633 9 5
11.6659822039699 20 19
8.31575342465753 20 14
15.4004106776181 30 22
10.4695414099932 19 15
6.55989048596851 14 15
17.6673511293634 25 22
7.88774811772758 23 12
13.0098173515982 16 16
12.0027378507871 29 28
7.27739726027397 11 11
10.9650924024641 21 20
8.79383561643836 15 17
7.25821917808219 17 13
17.974200913242 22 23
10.1776255707763 23 20
8.50707762557078 19 13
14.6776180698152 25 19
8.66803559206023 13 11
18.3928815879535 33 31
17.2351598173516 21 22
8.00821917808219 12 12
12.1052511415525 17 21
9.30595482546201 21 15
12.2436687200548 27 23
14.362765229295 27 23
18.4632420091324 28 24
16.3449691991786 16 15
11.446803652968 13 18
6.95502283105023 11 10
6.10251141552511 10 12
17.5712328767123 24 24
12.7748117727584 23 19
11.2607802874743 19 16
5.38264840182648 11 13
10.4229979466119 23 17
17.7713894592745 22 23
16.8952772073922 26 23
14.4440639269406 28 24
5.15182648401826 14 10
18.1353881278539 29 25
12.3696098562628 16 16
5.69954337899543 12 12
12.1697467488022 28 19
11.5684931506849 23 17
12.3431506849315 14 13
11.4413242009132 24 22
10.9760438056126 21 21
6.9796803652968 12 9
17.6940639269406 32 27
16.3047945205479 27 14
10.5598904859685 21 15
10.7816563997262 22 20
5.07397260273973 13 9
19.7207392197125 33 28
8.92100456621005 11 13
9.87990867579909 17 18
14.1299086757991 31 26
20.8990867579909 25 22
17.8672142368241 28 18
15.6162100456621 16 18
12.1232032854209 16 15
9.92648401826484 17 17
17.7056810403833 27 24
9.09240246406571 18 16
11.1940639269406 20 20
16.3887748117728 27 23
12.0328542094456 13 15
8.30116358658453 20 16
16.2600958247776 16 17
20.1655251141553 31 27
11.8329911019849 20 17
20.4824200913242 24 24
7.65456621004566 12 13
14.7378507871321 23 21
12.3552511415525 21 23
18.3956194387406 29 27
7.79192334017796 14 12
11.0383561643836 19 21
16.2664383561644 24 21
12.8908675799087 24 22
20.2965753424658 27 27
13.4483230663929 15 15
15.5537303216975 29 23
10.0602739726027 18 14
7.29657534246575 14 13
16.4073059360731 16 17
15.2598173515982 20 23
16.9687214611872 24 22
6.86926762491444 13 13
9.92100456621005 20 22
14.7543378995434 23 18
12.7351598173516 16 17
16.501598173516 21 17
13.45106091718 30 22
18.4237442922374 24 26
16.1134703196347 22 27
16.9961187214612 30 23
18.9541409993155 30 23
20.2938356164384 24 23
10.8008213552361 26 20
7.50159817351598 11 14
6.75707762557078 11 11
18.1848049281314 28 20
7.29383561643836 18 15
14.7953456536619 17 19
10.0684931506849 17 15
20.5876712328767 22 17
10.777397260274 23 23
12.6162100456621 25 22
16.5366187542779 28 26
12.4791238877481 27 23
16.6627853881279 29 24
7.08219178082192 11 13
11.5400410677618 16 20
5.71598173515982 11 12
15.2662559890486 27 22
6.5160848733744 13 13
8.75159817351598 21 17
19.3881278538813 26 27
12.7419575633128 21 17
14.4804928131417 13 17
10.8458904109589 23 24
13.4784394250513 24 21
16.0273785078713 25 27
5.52498288843258 11 12
11.041095890411 15 18
21.0493150684932 22 22
7.85525114155251 19 19
17.7965753424658 25 25
18.8035592060233 29 26
11.337440109514 22 22
11.001598173516 14 18
11.3771689497717 13 13
15.5438356164384 20 21
7.50981735159817 11 12
5.62628336755647 4 10
10.2598173515982 19 21
6.93584474885845 11 12
13.3552361396304 29 23
9.19680365296804 15 17
12.8021902806297 27 21
12.7638603696099 31 23
10.541095890411 19 19
5.34976043805613 7 9
9.30595482546201 16 13
18.2077625570776 24 22
14.7186858316222 24 22
13.7680365296804 21 21
6.18480492813142 13 14
11.0164383561644 19 19
7.44680365296804 14 12
20.7132420091324 27 25
10.403832991102 22 16
9.66278538812785 16 18
9.87816563997262 15 15
12.1831050228311 22 19
10.5845311430527 16 21
14.3157534246575 28 23
10.1995433789954 19 20
15.1321013004791 33 17
8.41615331964408 14 15
9.33333333333333 16 17
9.9192334017796 17 14
11.419575633128 22 19
5.79383561643836 10 10
17.6153319644079 9 11
12.4632420091324 22 23
19.0043378995434 28 27
6.987899543379 13 15
18.5790554414784 27 25
10.3381245722108 21 16
12.0383299110198 23 19
8.85420944558522 22 15
7.80013689253936 11 9
7.99611872146119 15 17
8.71731690622861 19 15
15.6737442922374 23 23
13.4824200913242 17 17
15.8349315068493 28 25
10.0684931506849 14 14
7.51266255989049 15 11
8.46269678302533 14 14
10.013698630137 18 18
5.60799086757991 8 12
16.5311430527036 31 25
5.01643835616438 10 12
19.9495433789954 21 22
5.52191780821918 11 5
17.1189497716895 23 28
8.25159817351598 10 5
19.2022831050228 28 21
17.9440639269406 18 21
13.7659137577002 24 22
15.9796803652968 15 20
8.48733744010951 19 17
10.2888432580424 26 23
15.4018264840183 17 16
9.1854893908282 14 13
11.9100456621005 19 19
19.2087611225188 29 28
16.8689497716895 19 19
7.02739726027397 13 11
18.1025114155251 25 25
20.4632420091324 22 22
11.5876712328767 20 20
8.33493150684932 22 18
15.5482546201232 27 25
9.06849315068493 15 14
9.52191780821918 17 12
11.9961187214612 20 20
9.06849315068493 17 20
8.14360730593607 13 13
8.62442922374429 16 12
16.5968514715948 30 22
19.3020547945205 29 34
17.9849418206708 32 27
10.8771689497717 14 15
9.66278538812785 14 16
15.9561943874059 26 24
11.2799452429843 25 17
11.1759069130732 16 15
9.95482546201232 22 17
15.4632420091324 16 21
9.90456621004566 16 14
10.631074606434 18 14
13.5633127994524 23 20
17.7938356164384 26 23
10.8799086757991 21 22
17.6518264840183 20 21
8.96598173515982 11 13
11.5865845311431 19 17
16.1779603011636 29 23
19.3237508555784 25 20
11.2719178082192 22 22
9.40177960301164 10 14
12.6792237442922 18 18
8.08607305936073 19 16
8.42374429223744 12 12
15.211498973306 29 25
11.5630136986301 19 19
9.41278538812785 18 18
19.8239726027397 26 30
10.1831050228311 17 17
18.9952087611225 29 23
11.0164383561644 17 22
7.42648401826484 11 9
11.3990867579909 24 22
9.48665297741273 14 16
9.99337899543379 17 19
11.9561943874059 23 18
11.3100616016427 24 24
5.50433789954338 12 12
10.0301369863014 16 15
8.737899543379 19 16
5.66278538812785 12 11
8.27926078028747 12 9
12.4264840182648 20 17
15.2717316906229 29 23
6.20123203285421 3 2
11.4127853881279 19 17
6.03287671232877 12 15
8.60799086757991 12 12
12.0273785078713 11 11
20.0219028062971 30 26
11.6052511415525 18 19
17.527397260274 29 28
8.39151266255989 16 16
20.621492128679 28 29
8.75564681724846 15 13
15.1573059360731 25 22
8.49828884325804 12 8
12.7939767282683 16 17
14.8404109589041 24 22
17.8015058179329 27 25
16.2190280629706 30 24
20.4988584474886 22 22
5.41820670773443 2 5
9.782340862423 18 13
6.88569472963724 12 10
14.0287474332649 22 17
12.2381930184805 22 17
12.5968514715948 23 21
8.33127994524298 18 15
14.362765229295 28 25
14.2614647501711 25 22
17.5070776255708 20 23
10.8130136986301 21 22
19.9127853881279 22 26
17.7433789954338 30 27
7.85799086757991 14 14
17.0458590006845 27 26
13.4647501711157 13 13
8.74063926940639 16 16
14.8634703196347 26 25
18.6365503080082 29 24
15.9319634703196 15 15
9.66278538812785 23 20
6.99794661190965 14 12
9.93839835728953 13 15
10.4093086926762 16 14
11.8799086757991 17 19
15.6577686516085 28 24
7.76917808219178 17 15
10.1875427789185 19 17
18.7132420091324 25 23
14.5516769336071 29 24
14.2888432580424 15 15
9.40451745379877 13 13
11.0602739726027 17 21
6.80479452054795 14 15
9.49760438056126 16 16
9.21834360027379 14 16
12.7392197125257 26 22
6.35799086757991 8 7
14.8172484599589 16 13
16.5098173515982 22 18
15.4824200913242 25 24
10.1738535249829 15 12
9.50981735159817 17 15
14.1190965092402 28 22
12.9472963723477 22 20
13.574264202601 30 27
6.78835616438356 12 13
9.50581793292266 18 17
20.17100456621 24 24
9.96324200913242 22 20
9.85352498288843 12 4
5.72758384668036 2 4
14.6682648401826 29 23
12.9691991786448 10 15
14.6995208761123 23 23
17.2977412731006 28 21
10.3579908675799 21 20
20.788501026694 29 27
15.1622176591376 26 22
15.8329911019849 26 22
10.861054072553 19 18
17.9632420091324 32 25
8.81301369863014 13 11
10.3080082135524 20 18
8.99063926940639 17 17
7.54383561643836 11 14
9.3662100456621 14 13
15.2022831050228 22 16
13.9657768651608 22 16
16.807665982204 24 20
12.2883561643836 23 22
6.22861054072553 8 8
5.17100456621005 15 16
16.6926762491444 25 25
14.7597535934292 24 20
15.3184931506849 24 23
6.5986301369863 12 10
6.4796803652968 13 14
15.4633812457221 22 20
18.0123203285421 31 28
20.3458904109589 32 29
14.2012320328542 20 20
18.2324200913242 25 22
5.22108145106092 13 11
20.3860369609856 31 27
14.1464750171116 19 17
11.2691780821918 21 19
14.3716894977169 27 22
15.8075342465753 26 26
7.80013689253936 13 15
7.8466803559206 11 12
13.1416837782341 21 23
8.69541409993155 14 15
9.18858447488584 16 20
6.8911704312115 20 15
13.5633127994524 25 20
11.1381278538813 16 16
16.2354551676934 30 23
9.47146118721461 15 20
12.9577625570776 15 12
15.2856164383562 30 21
6.80903490759754 14 12
15.7324200913242 20 19
15.9155251141553 28 23
7.1162100456621 10 11
21.8853881278539 26 24
10.1026694045175 25 21
11.9315537303217 23 17
11.2746575342466 25 22
8.52566735112936 14 18
9.30595482546201 13 12
10.0342231348392 21 16
13.927446954141 24 23
7.42488584474886 15 16
6.53524982888433 12 13
14.1408675799087 22 15
10.3162217659138 21 18
6.75707762557078 11 13
9.05681040383299 19 16
8.56399726214921 17 15
6.72142368240931 12 9
8.11772758384668 12 10
5.78013698630137 11 12
11.987899543379 20 20
18.6162100456621 27 26
6.88569472963724 15 13
11.8193018480493 20 23
12.251598173516 19 21
9.45379876796714 12 14
8.90622861054073 17 15
7.19507186858316 13 14
20.4134154688569 29 26
8.08219178082192 13 14
14.4476386036961 29 23
8.53388090349076 18 17
12.5968514715948 20 19
7.9824200913242 13 15
7.6933607118412 15 15
16.9100456621005 27 25
15.5547945205479 30 29
20.1573059360731 22 22
10.3545516769336 15 15
6.02874743326489 13 14
14.3600273785079 23 24
5.63997262149213 6 11
13.9632420091324 15 14
8.64065708418891 12 7
5.22655715263518 10 7
12.0821917808219 16 19
7.19132420091324 17 11
7.37303216974675 12 12
19.0691307323751 28 23
6.89086757990868 10 12
15.8110882956879 22 17
8.5886379192334 17 15
14.6201232032854 23 24
7.97262149212868 15 16
10.6134703196347 16 18
21.2433789954338 32 24
8.33219178082192 18 14
8.49611872146119 16 17
8.10799086757991 14 13
19.5794520547945 23 23
16.4709103353867 30 24
14.4640657084189 20 16
18.9377138945927 28 27
10.3956194387406 21 21
6.10540725530459 10 8
20.1052511415525 24 24
13.678302532512 21 22
15.7050228310502 22 26
7.39908675799087 13 13
21.3157534246575 26 22
7.50159817351598 12 13
16.0958247775496 23 20
13.0739726027397 18 19
12.5420944558522 18 15
17.0841889117043 26 21
13.4154688569473 24 22
9.74948665297741 15 16
6.56536618754278 12 16
9.24298425735797 20 15
6.26420260095825 13 12
17.9182648401826 24 29
15.4714611872146 27 20
11.0356164383562 18 16
10.6830937713895 23 16
10.5767123287671 16 21
17.6427104722793 32 18
15.5071868583162 30 25
9.13538812785388 21 15
5.69472963723477 9 5
20.5119780971937 29 29
17.0595482546201 27 22
17.0622861054073 28 24
8.78561643835616 17 14
8.15456621004566 15 14
11.5849315068493 11 14
11.8716894977169 16 22
14.5544147843943 28 23
12.6162100456621 7 14
11.8603696098563 25 25
6.83367556468172 7 3
8.96098562628337 9 13
14.5106091718001 21 20
6.6162100456621 13 9
13.6134703196347 26 26
9.05479452054795 16 15
10.5767123287671 11 13
13.9739904175222 22 21
18.3525114155251 21 16
13.8151950718686 24 22
10.1776255707763 17 14
10.2664383561644 19 23
12.0711841204654 21 19
5.53013698630137 12 11
11.2050228310502 20 19
12.0711841204654 19 14
18.3764544832307 28 26
13.0896646132786 24 22
8.12990867579909 16 20
5.23750855578371 2 6
10.7816563997262 12 17
7.9233401779603 14 10
11.8220396988364 21 21
16.9237442922374 23 28
11.3963470319635 19 15
9.01095890410959 17 13
12.0328542094456 25 19
19.6792237442922 30 32
17.6299086757991 29 27
11.4522831050228 18 16
12.5284052019165 24 17
5.15730593607306 8 7
19.2443531827515 31 29
16.911704312115 26 25
6.84041095890411 14 14
20.621492128679 31 26
9.02465753424658 15 19
7.20776255707763 9 10
15.7707762557078 31 24
7.37850787132101 15 14
8.2984257357974 16 12
13.6299086757991 15 15
12.9100456621005 22 21
14.9130732375086 30 26
9.63997262149213 16 13
15.9945242984257 27 24
11.1321013004791 23 18
14.1601642710472 28 27
19.8963470319635 24 24
9.96872146118721 17 22
11.5701574264203 23 17
9.12251882272416 19 16
7.08219178082192 13 13
8.29109589041096 15 13
20.6406570841889 28 29
13.7577002053388 19 22
8.82945205479452 18 13
5.02121834360027 13 12
9.57397260273973 13 16
21.2828767123288 24 22
6.12457221081451 11 9
11.1074606433949 19 14
15.7535934291581 29 24
8.78028747433265 16 15
6.03148528405202 10 12
5.78287671232877 10 12
20.5256673511294 33 25
16.4599589322382 29 26
7.24337899543379 12 15
5.58795345653662 12 9
13.7850787132101 20 18
5.39634703196347 9 10
18.2121834360027 31 27
6.33219178082192 11 13
15.8102739726027 33 27
13.2828767123288 29 24
5.51095890410959 12 13
15.3401779603012 23 17
13.6995433789954 27 24
7.09977168949772 11 12
