262602 1 0 4 . 59 . 64 . . . . 49 . 57 . . . . 60 . 71 . . . . 220 . 218 . . . . 4 . 3 . . . . 2 . 5 . . . . 5 . 5 . . . . 4 . 4 . . . . 4 . 3 . . . . 3 . . . . . . 109 . 132 . . . . 0 . 0 . . . . 1 . 1 . . . . 6 . 6 . . .
263801 1 0 4 . 44 65 . . . . . 47 52 . . . . . 54 64 . . . . . 180 200 . . . . . 3 4 . . . . . 3 3 . . . . . 5 4 . . . . . 4 4 . . . . . 1 3 . . . . . 2 2 . . . . . 100 118 . . . . . 0 0 . . . . . 0 1 . . . . . 3 4 . . . .
265902 1 0 2 39 . 43 . . . 49 40 . 42 . . . 53 43 . 56 . . . 62 80 . 50 . . . 30 1 . 0 . . . 1 2 . 0 . . . 0 2 . 3 . . . 1 0 . 1 . . . 0 3 . 1 . . . 1 0 . 0 . . . 1 94 . 117 . . . 166 . . 1 . . . 1 1 . 1 . . . 1 1 . 1 . . . 1
268301 0 0 2 . 32 41 . . . . . 24 43 . . . . . 29 38 . . . . . 22 18 . . . . . 4 5 . . . . . 5 4 . . . . . 5 3 . . . . . 5 4 . . . . . 1 1 . . . . . 2 1 . . . . . 116 138 . . . . . . . . . . . . 0 0 . . . . . 3 2 . . . .
268303 0 0 4 . 35 . 46 . . . . 23 . 26 . . . . 33 . 31 . . . . 180 . 280 . . . . 2 . 6 . . . . 4 . 5 . . . . 4 . 5 . . . . 5 . 5 . . . . 2 . 4 . . . . 1 . 3 . . . . 114 . 135 . . . . . . . . . . . 0 . 1 . . . . 2 . 4 . . .
268901 1 0 4 35 . . 44 . . . 34 . . 63 . . . 38 . . 73 . . . 220 . . 250 . . . 4 . . 4 . . . 5 . . 5 . . . 5 . . 5 . . . 4 . . 5 . . . 1 . . 4 . . . 3 . . 2 . . . 105 . . 130 . . . 0 . . 0 . . . 1 . . 1 . . . 6 . . 5 . . .
268902 0 0 4 44 . . . 51 . . 44 . . . 54 . . 37 . . . 67 . . 260 . . . 10 . . 4 . . . 0 . . 5 . . . 0 . . 5 . . . 0 . . 5 . . . 1 . . 4 . . . 0 . . 3 . . . 0 . . 112 . . . 159 . . . . . . . . . 1 . . . 1 . . 4 . . . 0 . .
269001 0 0 4 . 36 . . 46 . . . 45 . . 55 . . . 46 . . 63 . . . 14 . . 210 . . . 3 . . 5 . . . 4 . . 5 . . . 3 . . 5 . . . 4 . . 4 . . . 0 . . 1 . . . 0 . . 1 . . . 117 . . 161 . . . . . . . . . . 0 . . 1 . . . 2 . . 5 . .
269101 1 0 1 . 44 . 54 . . 58 . 42 . 50 . . 55 . 41 . 48 . . 67 . 0 . 30 . . 10 . 0 . 3 . . 0 . 0 . 0 . . 1 . 0 . 0 . . 0 . 0 . 0 . . 0 . 0 . 0 . . 0 . 0 . 0 . . 0 . 115 . 138 . . 162 . 0 . 1 . . 1 . 1 . 1 . . 1 . 0 . 0 . . 0
269102 1 0 3 . 26 . 54 . 58 . . 25 . 35 . 37 . . 25 . 44 . 58 . . . . 90 . 30 . . 1 . 1 . 0 . . . . 2 . 1 . . 4 . 3 . 1 . . 4 . 2 . 1 . . 1 . 1 . 2 . . 0 . 0 . 0 . . 107 . 131 . 155 . . 0 . 0 . 1 . . 1 . 1 . 1 . . 4 . 3 . 2 .
269902 1 0 1 . 42 . 60 . . . . 41 . 47 . . . . 57 . 58 . . . . 0 . 0 . . . . 0 . 0 . . . . 0 . 0 . . . . 0 . 0 . . . . 0 . 0 . . . . 0 . 0 . . . . 0 . 0 . . . . 110 . 133 . . . . 0 . 0 . . . . 1 . 1 . . . . 0 . 0 . . .
271001 1 0 1 34 . . . 50 . . 25 . . . 46 . . 29 . . . 40 . . 0 . . . 10 . . 0 . . . 0 . . 0 . . . 1 . . 0 . . . 0 . . 0 . . . 0 . . 0 . . . 0 . . 0 . . . 0 . . 102 . . . 151 . . 0 . . . . . . 1 . . . 1 . . 0 . . . 0 . .
272903 1 0 3 39 . 51 . 49 . . 41 . 47 . 51 . . 47 . 54 . 81 . . 190 . 90 . 160 . . 3 . 0 . 2 . . 3 . 2 . 3 . . 5 . 3 . 4 . . 4 . 2 . 3 . . 4 . 1 . 4 . . 0 . 1 . 0 . . 94 . 118 . 140 . . 0 . 0 . 0 . . 1 . 1 . 1 . . 2 . 3 . 4 . .
273501 0 0 1 41 . 51 . 64 . 65 29 . 48 . 61 . 63 34 . 39 . 48 . 70 90 . 110 . 160 . 70 3 . 2 . 4 . 3 0 . 0 . 2 . 1 1 . 3 . 2 . 1 3 . 4 . 4 . 2 2 . 2 . 3 . 3 0 . 0 . 1 . 0 93 . 117 . 139 . 162 . . . . . . . 0 . 0 . 1 . 1 2 . 2 . 2 . 2
274401 1 0 3 . . 41 . 42 . . . . 34 . 46 . . . . 56 . 63 . . . . 180 . 190 . . . . 2 . 2 . . . . 4 . 5 . . . . 5 . 5 . . . . 4 . 4 . . . . 2 . 1 . . . . 1 . 2 . . . . 116 . 139 . . . . 0 . 1 . . . . 1 . 1 . . . . 2 . 2 . .
277002 0 0 0 . . 42 . 50 . 51 . . 44 . 50 . 47 . . 54 . 64 . 65 . . 30 . 30 . 30 . . 0 . 0 . 2 . . 0 . 0 . 0 . . 1 . 2 . 1 . . 1 . 0 . 0 . . 1 . 1 . 0 . . 0 . 0 . 0 . . 115 . 137 . 161 . . . . . . . . . 0 . 0 . 0 . . 0 . 2 . 1
277003 1 0 0 . . 48 . 48 . 62 . . 44 . 41 . 53 . . 54 . 49 . 60 . . 30 . 20 . 10 . . 0 . 0 . 1 . . 0 . 0 . 0 . . 1 . 0 . 0 . . 1 . 1 . 0 . . 1 . 1 . 1 . . 0 . 0 . 0 . . 115 . 137 . 161 . . 0 . 0 . 1 . . 0 . 0 . 0 . . 0 . 0 . 0
277502 1 0 0 . 41 . . 50 . . . 37 . . 53 . . . 37 . . 37 . . . 20 . . 40 . . . 0 . . 0 . . . 0 . . 0 . . . 1 . . 2 . . . 0 . . 2 . . . 1 . . 0 . . . 0 . . 0 . . . 113 . . 142 . . . 0 . . 0 . . . 1 . . 0 . . . 1 . . 1 . .
278103 1 0 0 . 43 . 47 . 75 . . 38 . 51 . 62 . . 37 . 47 . 66 . . 30 . 60 . 50 . . 0 . 1 . 1 . . 1 . 1 . 1 . . 0 . 3 . 2 . . 2 . 1 . 1 . . 0 . 0 . 0 . . 0 . 0 . 0 . . 107 . 131 . 155 . . 0 . 0 . 0 . . 1 . 1 . 1 . . 0 . 2 . 0 .
281001 1 0 0 . 42 . . 41 . . . 33 . . 34 . . . 40 . . 51 . . . 0 . . 0 . . . 0 . . 0 . . . 0 . . 0 . . . 0 . . 0 . . . 0 . . 0 . . . 0 . . 0 . . . 0 . . 0 . . . 97 . . 142 . . . 0 . . 0 . . . 0 . . 1 . . . 0 . . 0 . .
281901 1 0 1 . . 43 . 50 . . . . 55 . 57 . . . . 52 . 66 . . . . 6 . 1 . . . . 0 . 0 . . . . 1 . 0 . . . . 1 . 0 . . . . 3 . 0 . . . . 1 . 1 . . . . 0 . 0 . . . . 115 . 138 . . . . 0 . 0 . . . . 0 . 0 . . . . 0 . 0 . .
282602 0 0 2 . . 42 63 . . . . . 45 56 . . . . . 43 63 . . . . . 0 70 . . . . . 0 1 . . . . . 0 1 . . . . . 0 5 . . . . . 0 0 . . . . . 0 0 . . . . . 0 0 . . . . . 119 140 . . . . . . . . . . . . 0 1 . . . . . 0 2 . . .
282603 1 0 0 . 44 64 . . . . . 43 46 . . . . . 41 62 . . . . . . 100 . . . . . . 1 . . . . . . 2 . . . . . . 5 . . . . . . 1 . . . . . . 1 . . . . . . 0 . . . . . 102 123 . . . . . 0 0 . . . . . 0 1 . . . . . . 2 . . . .
287702 0 0 1 . . 61 . 72 . . . . 64 . 67 . . . . 71 . 82 . . . . 120 . 120 . . . . 2 . 1 . . . . 1 . 2 . . . . 3 . 4 . . . . 5 . 5 . . . . 1 . 0 . . . . 0 . 0 . . . . 122 . 145 . . . . . . . . . . . 1 . 1 . . . . 1 . 2 . .
288501 1 0 4 . 44 . . 64 . 67 . 45 . . 62 . 78 . 47 . . 75 . 78 . 130 . . 160 . 100 . 2 . . 4 . 1 . 3 . . 4 . 1 . 5 . . 4 . 4 . 0 . . 1 . 1 . 1 . . 0 . 1 . 2 . . 3 . 3 . 102 . . 147 . 172 . 0 . . 1 . 1 . 0 . . 1 . 1 . 5 . . 5 . 3
290901 1 0 0 . . 62 . 76 . . . . 65 . 76 . . . . 64 . 75 . . . . 0 . 0 . . . . 0 . 0 . . . . 0 . 0 . . . . 0 . 0 . . . . 0 . 0 . . . . 0 . 0 . . . . 0 . 0 . . . . 122 . 145 . . . . 0 . 0 . . . . 1 . 1 . . . . 0 . 0 . .
290902 0 0 0 39 . 52 . . . . 28 . 50 . . . . 37 . 61 . . . . 40 . 50 . . . . 0 . 0 . . . . 0 . 1 . . . . 1 . 0 . . . . 3 . 4 . . . . 0 . 0 . . . . 0 . 0 . . . . 103 . 131 . . . . . . . . . . . 1 . 0 . . . . 0 . 0 . . . .
291101 1 0 1 . 44 . 54 62 . . . 39 . 81 56 . . . 49 . 73 69 . . . 2 . 8 . . . . 0 . 0 . . . . 0 . 1 . . . . 1 . 5 . . . . 1 . 0 . . . . 0 . 2 . . . . 0 . 0 . . . . 101 . 125 148 . . . 0 . 0 1 . . . 0 . 0 0 . . . 1 . 2 . . .
294902 0 0 0 . 59 . 66 . . 68 . 45 . 60 . . 66 . 61 . 59 . . 76 . 30 . 60 . . 50 . 0 . 1 . . 0 . 1 . 2 . . 0 . 1 . 1 . . 3 . 1 . 2 . . 2 . 0 . 0 . . 1 . 0 . 0 . . 0 . 108 . 132 . . 158 . . . . . . . . 1 . 1 . . 0 . 0 . 0 . . 2
294903 1 0 0 . 45 . . 51 . . . 44 . . 57 . . . 56 . . 70 . . . 100 . . 20 . . . 0 . . 0 . . . 4 . . 0 . . . 2 . . 0 . . . 2 . . 1 . . . 2 . . 1 . . . 0 . . 0 . . . 105 . . 131 . . . 0 . . 0 . . . 1 . . 0 . . . 0 . . 0 . .
295901 1 0 1 59 . 60 . 63 . . 54 . 65 . 69 . . 42 . 47 . 66 . . 90 . 100 . 30 . . 1 . 0 . 0 . . 3 . 4 . 1 . . 2 . 2 . 1 . . 2 . 3 . 1 . . 1 . 1 . 0 . . 0 . 0 . 0 . . 92 . 116 . 139 . . 0 . 0 . 0 . . 1 . 1 . 1 . . 1 . 1 . 0 . .
295902 0 0 1 55 . 59 . . . . 50 . 63 . . . . 53 . 64 . . . . 80 . 80 . . . . 0 . 2 . . . . 2 . 1 . . . . 3 . 3 . . . . 0 . 0 . . . . 3 . 2 . . . . 0 . 0 . . . . 92 . 116 . . . . . . . . . . . 1 . 1 . . . . 1 . 2 . . . .
296401 0 0 0 . . 49 45 . 73 . . . 45 52 . 54 . . . 43 52 . 63 . . . 50 0 . 10 . . . 0 0 . 0 . . . 1 0 . 0 . . . 3 0 . 0 . . . 0 0 . 1 . . . 1 0 . 0 . . . 0 0 . 0 . . . 108 128 . 153 . . . . . . . . . . 0 1 . 1 . . . 1 0 . 0 .
297901 1 0 0 . . 45 . 45 . 53 . . 49 . 44 . 54 . . 49 . 51 . 64 . . 70 . 0 . 10 . . 1 . 0 . 0 . . 1 . 0 . 0 . . 2 . 0 . 0 . . 2 . 0 . 1 . . 1 . 0 . 0 . . 0 . 0 . 0 . . 109 . 132 . 156 . . 0 . 0 . 0 . . 0 . 0 . 0 . . 1 . 0 . 0
297902 0 0 0 28 . 44 62 . . 53 39 . 46 52 . . . 37 . 45 69 . . 76 10 . 41 30 . . . 0 . 0 0 . . 0 0 . . 1 . . . 0 . 1 1 . . 1 0 . 0 1 . . 1 1 . 2 0 . . 0 0 . 0 0 . . . 93 . 117 137 . . 164 . . . . . . . 0 . 0 1 . . 0 0 . 0 0 . . 0
298301 1 1 0 . 43 . 44 . . . . 45 . 44 . . . . 47 . 55 . . . . 0 . 20 . . . . 0 . 0 . . . . 0 . 1 . . . . 0 . 1 . . . . 0 . 0 . . . . 0 . 0 . . . . 0 . 0 . . . . 110 . 134 . . . . 0 . 0 . . . . 1 . 1 . . . . 0 . 0 . . .
301101 0 0 0 . 57 . . . . 81 . 44 . . . . 63 . 81 . . . . 81 . 20 . . . . 10 . 0 . . . . 0 . 1 . . . . 1 . 1 . . . . 0 . 0 . . . . 0 . 0 . . . . 0 . 0 . . . . 0 . 112 . . . . 160 . . . . . . . . 1 . . . . 1 . 0 . . . . 0
301401 0 0 0 . . 52 . 47 . 61 . . 29 . 46 . 49 . . 42 . 48 . 58 . . 60 . 70 . 70 . . 2 . 2 . 3 . . 2 . 1 . 2 . . 0 . 0 . 0 . . 0 . 1 . 2 . . 2 . 3 . 2 . . 0 . 0 . 0 . . 114 . 138 . 163 . . . . . . . . . 1 . 1 . 1 . . 0 . 0 . 0
302301 1 0 0 . 38 . . 49 . . . 25 . . 43 . . . 33 . . 40 . . . 10 . . 0 . . . 1 . . 0 . . . 0 . . 0 . . . 0 . . 0 . . . 0 . . 0 . . . 0 . . 0 . . . 0 . . 0 . . . 106 . . 131 . . . 0 . . 0 . . . 1 . . 1 . . . 0 . . 0 . .
302702 0 0 0 . . 43 47 . 56 . . . 37 39 . 46 . . . 33 43 . 46 . . . 6 30 . 40 . . . 2 0 . 1 . . . 1 1 . 1 . . . 2 1 . 1 . . . 1 0 . 0 . . . 0 1 . 1 . . . 0 0 . 0 . . . 108 131 . 155 . . . . . . . . . . 0 0 . 0 . . . 1 1 . 0 .
302703 0 0 4 28 43 . . . . . 26 43 . . . . . 26 42 . . . . . 130 80 . . . . . 2 1 . . . . . 1 1 . . . . . 3 3 . . . . . 4 2 . . . . . 3 1 . . . . . 0 0 . . . . . 85 108 . . . . . . . . . . . . 0 0 . . . . . 3 2 . . . . .
304103 0 0 2 26 . 42 . . . . 39 . 28 . . . . 41 . 47 . . . . 60 . 80 . . . . 1 . 3 . . . . 0 . 0 . . . . 2 . 2 . . . . 2 . 2 . . . . 1 . 1 . . . . 0 . 0 . . . . 95 . 120 . . . . . . . . . . . 1 . 1 . . . . 1 . 1 . . . .
304605 0 0 1 . . 31 . 49 48 . . . 31 . 40 43 . . . 35 . 52 43 . . . 20 . . 30 . . . 0 . . 1 . . . 0 . . 0 . . . 0 . . 0 . . . 0 . . 2 . . . 2 . . 1 . . . 0 . . 0 . . . 108 . 134 153 . . . . . . . . . . 0 . 0 1 . . . 0 . . 0 .
307301 1 0 0 43 . 44 . 57 . 58 19 . 43 . 52 . 46 63 . 59 . 65 . 78 40 . 170 . 157 . 170 0 . 2 . 3 . 5 1 . 3 . 4 . 4 0 . 5 . 5 . 5 0 . 3 . 1 . 1 3 . 2 . 3 . 1 0 . 2 . . . 2 97 . 121 . 144 . 168 0 . 0 . 1 . 1 1 . 1 . 1 . 1 0 . 2 . 5 . 5
307501 0 0 3 . 25 . . 45 . . . 28 . . 48 . . . 54 . . 65 . . . 10 . . 170 . . . 2 . . 4 . . . 2 . . 1 . . . 2 . . 5 . . . 2 . . 4 . . . 2 . . 3 . . . 0 . . 0 . . . 95 . . 140 . . . . . . . . . . 0 . . 1 . . . 0 . . 3 . .
309802 1 0 2 . 54 . 64 . . . . 45 . 48 . . . . 45 . 59 . . . . 60 . 20 . . . . 0 . 0 . . . . 0 . 1 . . . . 2 . 1 . . . . 2 . 0 . . . . 2 . 0 . . . . 0 . 0 . . . . 112 . 137 . . . . 0 . 0 . . . . 1 . 1 . . . . 2 . 1 . . .
309901 1 0 2 . 48 44 . . . . . 40 56 . . . . . 40 57 . . . . . 120 80 . . . . . 2 0 . . . . . 2 1 . . . . . 3 2 . . . . . 4 5 . . . . . 1 0 . . . . . 0 0 . . . . . 104 128 . . . . . 0 0 . . . . . 1 1 . . . . . 1 1 . . . .
310101 1 0 0 32 . . . 54 . . 30 . . . 58 . . 30 . . . 62 . . . . . . 60 . . . . . . 0 . . 0 . . . 3 . . 0 . . . 1 . . 0 . . . 1 . . 1 . . . 0 . . 0 . . . 1 . . 89 . . . 137 . . 0 . . . 0 . . 0 . . . 0 . . 0 . . . 0 . .
311301 1 0 1 . 38 . 42 . . . . 39 . 34 . . . . 35 . 42 . . . . 8 . 6 . . . . 1 . 2 . . . . 1 . 0 . . . . 4 . 3 . . . . 1 . 1 . . . . 1 . 0 . . . . 0 . 0 . . . . 99 . 124 . . . . 0 . 0 . . . . 0 . 0 . . . . 2 . 2 . . .
311701 0 0 2 . . 42 . . . . . . 49 . . . . . . 44 . . . . . . 80 . . . . . . 1 . . . . . . 3 . . . . . . 2 . . . . . . 2 . . . . . . 0 . . . . . . 0 . . . . . . 109 . . . . . . . . . . . . . 0 . . . . . . 2 . . . .
312102 0 0 3 . 41 . 54 . . . . 33 . 51 . . . . 37 . 59 . . . . 90 . 60 . . . . 0 . 0 . . . . 2 . 2 . . . . 3 . 3 . . . . 3 . 1 . . . . 1 . 0 . . . . 0 . 0 . . . . 99 . 124 . . . . . . . . . . . 0 . 0 . . . . 2 . 1 . . .
312201 0 0 1 . . 56 . 58 . . . . 35 . 46 . . . . 52 . 59 . . . . 30 . 10 . . . . 0 . 0 . . . . 0 . 0 . . . . 1 . 0 . . . . 1 . 1 . . . . 1 . 0 . . . . 0 . 0 . . . . 119 . 142 . . . . . . . . . . . 1 . 1 . . . . 1 . 0 . .
312901 1 0 1 35 . 36 . 46 . 49 37 . 42 . 51 . 49 38 . 42 . 46 . 66 60 . 40 . 60 . 30 2 . 1 . 1 . 0 1 . 1 . 1 . 1 3 . 2 . 2 . 2 0 . 0 . 0 . 0 0 . 0 . 2 . 2 0 . 0 . 0 . 0 92 . 117 . 141 . 165 0 . 0 . 0 . 1 1 . 1 . 1 . 1 2 . 1 . 3 . 2
314501 0 0 0 . . 62 67 . . . . . 51 51 . . . . . 53 58 . . . . . 20 20 . . . . . 0 0 . . . . . 2 2 . . . . . 0 0 . . . . . 0 0 . . . . . 0 0 . . . . . 0 0 . . . . . 118 139 . . . . . . . . . . . . 0 1 . . . . . 0 0 . . .
315001 1 1 2 . . 47 . 62 . 65 . . 51 . 53 . 50 . . 61 . 71 . 71 . . 50 . 80 . 40 . . 1 . 1 . 0 . . 1 . 5 . 1 . . 2 . 1 . 2 . . 0 . 0 . 1 . . 1 . 1 . 1 . . 0 . 0 . 0 . . 117 . 142 . 165 . . 0 . 0 . 1 . . 1 . 1 . 1 . . 1 . 2 . 0
315002 0 1 2 . . 62 . 72 . 80 . . 73 . 70 . 62 . . 65 . 75 . 73 . . 60 . 60 . 50 . . 1 . 0 . 0 . . 2 . 1 . 2 . . 2 . 2 . 0 . . 1 . 3 . 3 . . 0 . 0 . 0 . . 0 . 0 . 0 . . 117 . 142 . 165 . . . . . . . . . 1 . 1 . 1 . . 2 . 2 . 0
315602 0 0 2 . 52 . 64 . . . . 58 . 66 . . . . 42 . 63 . . . . 70 . 60 . . . . 0 . 0 . . . . 0 . 1 . . . . 2 . 2 . . . . 4 . 2 . . . . 1 . 1 . . . . 0 . 0 . . . . 110 . 133 . . . . . . . . . . . 1 . 1 . . . . 1 . 1 . . .
316301 0 0 0 39 . . 64 . . . 42 . . 59 . . . 49 . . 75 . . . 1 . . 0 . . . 1 . . 0 . . . 0 . . 0 . . . 0 . . 0 . . . 0 . . 0 . . . 0 . . 0 . . . 0 . . 0 . . . 99 . . 123 . . . . . . . . . . 0 . . 0 . . . 0 . . 0 . . .
316501 1 0 0 . 44 . 56 . 61 . . 45 . 50 . 54 . . 38 . 57 . 70 . . 30 . 70 . 50 . . 0 . 0 . 0 . . 0 . 1 . 1 . . 0 . 4 . 3 . . 3 . 1 . 1 . . 0 . 1 . 0 . . 0 . 0 . 0 . . 112 . 136 . 159 . . 0 . 0 . 1 . . 1 . 1 . 1 . . 0 . 1 . 1 .
316502 1 0 0 . 45 . 50 . . . . 36 . 57 . . . . 45 . 49 . . . . 0 . 0 . . . . 0 . 0 . . . . 0 . 0 . . . . 0 . 0 . . . . 0 . 0 . . . . 0 . 0 . . . . 0 . 0 . . . . 105 . 128 . . . . 0 . 0 . . . . 1 . 1 . . . . 0 . 0 . . .
319002 1 1 0 . . 42 . . . . . . 40 . . . . . . 47 . . . . . . 10 . . . . . . 0 . . . . . . 1 . . . . . . 0 . . . . . . 0 . . . . . . 0 . . . . . . 0 . . . . . . 117 . . . . . . 0 . . . . . . 0 . . . . . . 0 . . . .
319801 0 0 1 . 44 45 . . . . . 33 49 . . . . . 39 56 . . . . . 16 18 . . . . . 1 2 . . . . . 4 5 . . . . . 5 5 . . . . . 1 3 . . . . . 3 0 . . . . . 2 3 . . . . . 102 125 . . . . . . . . . . . . 0 0 . . . . . 3 3 . . . .
320101 0 0 3 38 . . . 52 . 53 32 . . . 53 . 67 43 . . . 60 . 67 19 . . . 240 . 190 2 . . . 4 . 4 5 . . . 5 . 5 5 . . . 5 . 5 4 . . . 5 . 4 2 . . . 3 . 1 1 . . . 2 . 1 98 . . . 147 . 168 . . . . . . . 0 . . . 0 . 1 5 . . . 6 . 5
320102 1 0 5 . 48 . 58 . . . . 54 . 53 . . . . 52 . 66 . . . . 180 . 160 . . . . 3 . 3 . . . . 5 . 5 . . . . 5 . 5 . . . . 1 . 2 . . . . 1 . 1 . . . . 3 . 0 . . . . 112 . 136 . . . . 0 . 0 . . . . 1 . 1 . . . . 5 . 3 . . .
322505 0 0 0 43 . 65 . . . . 29 . 55 . . . . 36 . 58 . . . . 10 . 30 . . . . 0 . 0 . . . . 1 . 1 . . . . 0 . 1 . . . . 0 . 0 . . . . 0 . 1 . . . . 0 . 0 . . . . 102 . 125 . . . . . . . . . . . 1 . 1 . . . . 0 . 1 . . . .
324401 0 0 1 . . 51 67 . 76 . . . 48 56 . 59 . . . 58 72 . 83 . . . 100 100 . 100 . . . 1 2 . 1 . . . 1 1 . 1 . . . 5 4 . 5 . . . 3 3 . 3 . . . 0 0 . 1 . . . 0 0 . 0 . . . 105 129 . 153 . . . . . . . . . . 1 1 . 1 . . . 2 2 . 4 .
324402 1 0 0 . 45 . . 60 66 . . 46 . . 50 . . . 42 . . 58 75 . . 130 . . 80 150 . . 1 . . 1 1 . . 3 . . 2 4 . . 2 . . 1 3 . . 3 . . 2 5 . . 4 . . 1 0 . . 0 . . 1 2 . . 114 . . 137 161 . . 0 . . 0 0 . . 1 . . 1 1 . . 0 . . 0 0 .
324801 0 0 1 . . . . 67 . . . . . . 67 . . . . . . 60 . . . . . . 70 . . . . . . 0 . . . . . . 0 . . . . . . 4 . . . . . . 1 . . . . . . 2 . . . . . . 0 . . . . . . 140 . . . . . . . . . . . . . 1 . . . . . . 2 . .
325401 1 0 0 25 . 45 . 59 . 52 39 . 47 . 52 . 67 34 . 59 . 60 . 68 160 . 100 . 220 . 130 3 . 2 . 2 . 3 3 . 2 . 5 . 4 4 . 3 . 5 . 3 4 . 3 . 4 . 2 0 . 0 . 3 . 0 2 . 0 . 3 . 1 91 . 116 . 140 . 165 0 . 0 . 0 . 1 1 . 1 . 1 . 1 2 . 1 . 4 . 2
325402 0 0 4 . 57 . 70 . 71 . . 49 . 55 . 59 . . 42 . 48 . 62 . . 130 . 230 . 140 . . 4 . 3 . 1 . . 0 . 5 . 4 . . 2 . 5 . 5 . . 4 . 5 . 3 . . 1 . 3 . 3 . . 2 . 2 . 1 . . 108 . 132 . 155 . . . . . . . . . 1 . 1 . 1 . . 2 . 4 . 3 .
325904 1 0 0 . . . . 41 . . . . . . 36 . . . . . . 40 . . . . . . 50 . . . . . . 2 . . . . . . 2 . . . . . . 1 . . . . . . 0 . . . . . . 0 . . . . . . 0 . . . . . . 154 . . . . . . 1 . . . . . . 1 . . . . . . 0 . .
326901 0 0 4 . . . 47 . 50 . . . . 49 . 58 . . . . 58 . 73 . . . . 60 . 130 . . . . 1 . 1 . . . . 0 . 4 . . . . 3 . 5 . . . . 2 . 2 . . . . 0 . 1 . . . . 0 . 1 . . . . 130 . 154 . . . . . . . . . . . 1 . 1 . . . . 1 . 3 .
328702 1 0 7 . 54 . 46 . . . . 39 . 49 . . . . 43 . 55 . . . . 130 . 110 . . . . 2 . 1 . . . . 2 . 2 . . . . 4 . 3 . . . . 2 . 1 . . . . 2 . 3 . . . . 1 . 1 . . . . 110 . 133 . . . . 0 . 0 . . . . 1 . 1 . . . . 4 . 2 . . .
328703 0 0 3 40 . 50 . . . . 21 . 50 . . . . 43 . 54 . . . . 110 . 100 . . . . 2 . 2 . . . . 1 . 1 . . . . 4 . 4 . . . . 3 . 3 . . . . 1 . 0 . . . . 0 . 0 . . . . 94 . 116 . . . . . . . . . . . 1 . 1 . . . . 4 . 2 . . . .
330601 0 0 2 31 . 40 . . 50 47 28 . 46 . . 54 47 39 . 43 . . 52 66 6 . 2 . . 30 52 2 . 0 . . 1 0 1 . 0 . . 0 0 2 . 1 . . 1 2 1 . 1 . . 1 2 0 . 0 . . 0 . 0 . 0 . . 0 0 92 . 116 . . 141 166 . . . . . . . 0 . 0 . . 0 0 1 . 0 . . 0 0
331506 0 0 1 20 34 . . . . . 32 47 . . . . . 27 43 . . . . . 9 80 . . . . . 3 3 . . . . . 0 0 . . . . . 3 1 . . . . . 1 3 . . . . . 2 1 . . . . . 0 0 . . . . . 83 109 . . . . . . . . . . . . 0 0 . . . . . 1 0 . . . . .
334201 1 0 2 . . 48 46 . 44 . . . 37 46 . 53 . . . 34 46 . 47 . . . 110 100 . 110 . . . 0 0 . 0 . . . 2 2 . 4 . . . 3 3 . 1 . . . 2 2 . 3 . . . 3 2 . 3 . . . 1 1 . 3 . . . 110 134 . 158 . . . 0 0 . 1 . . . 1 1 . 1 . . . 1 1 . 1 .
335001 0 1 1 . . 54 53 . 69 . . . 51 47 . 49 . . . 51 56 . 57 . . . 70 110 . 70 . . . 1 0 . 0 . . . 0 2 . 3 . . . 2 4 . 2 . . . 3 2 . 2 . . . 1 1 . 0 . . . 0 2 . 0 . . . 110 134 . 157 . . . . . . . . . . 1 1 . 1 . . . 2 1 . 3 .
335002 1 0 1 42 . 50 . . . . 26 . 38 . . . . 27 . 37 . . . . 120 . 90 . . . . 2 . 0 . . . . 3 . 2 . . . . 4 . 2 . . . . 1 . 3 . . . . 1 . 2 . . . . 1 . 0 . . . . 93 . 115 . . . . 0 . 0 . . . . 1 . 1 . . . . 4 . 2 . . . .
335501 1 0 5 25 . . 50 . . . 22 . . 47 . . . 23 . . 48 . . . 80 . . 90 . . . 2 . . 0 . . . 3 . . 2 . . . 2 . . 4 . . . 0 . . 1 . . . 1 . . 0 . . . 0 . . 2 . . . 88 . . 133 . . . 0 . . 0 . . . 0 . . 1 . . . 2 . . 3 . . .
336401 1 0 3 39 . 46 . . . 50 28 . 38 . . . 64 40 . 62 . . . 73 . . 200 . . . 190 . . 6 . . . 3 . . 2 . . . 5 . . 4 . . . 5 . . 4 . . . 4 . . 2 . . . 3 . . 2 . . . 2 96 . 119 . . . 167 0 . 0 . . . 1 1 . 1 . . . 1 . . 6 . . . 4
336902 0 0 0 . 40 . . 44 . . . 29 . . 48 . . . 36 . . 58 . . . 100 . . 90 . . . 1 . . 2 . . . 1 . . 4 . . . 4 . . 1 . . . 3 . . 2 . . . 1 . . 2 . . . 0 . . 0 . . . 107 . . 153 . . . . . . . . . . 0 . . 1 . . . 2 . . 0 . .
340702 0 0 2 42 . . . 62 . 72 41 . . . 58 . 65 52 . . . 77 . 78 50 . . . 40 . 40 0 . . . 0 . 0 1 . . . 1 . 1 2 . . . 3 . 3 0 . . . 0 . 0 2 . . . 2 . 1 0 . . . 0 . 0 97 . . . 145 . 169 . . . . . . . 1 . . . 1 . 1 1 . . . 2 . 1
