1	6	27	24	9999	76	76
1	6	33	67	9999	65	64
1	6	48	9999	23	20	22
1	6	51	9999	0	10	0
1	6	60	9999	0	10	10
1	6	61	35	9999	15	5
1	6	62	63	69	30	9999
1	6	64	0	9999	1	1
1	6	67	9999	0	55	40
1	6	69	80	80	50	9999
1	6	70	9999	76	90	89
1	6	84	85	9999	95	95
1	6	87	9999	100	80	90
1	6	95	9999	24	56	65
1	6	106	0	9999	0	0
1	6	116	9999	42	61	62
1	6	118	9999	10	17	11
1	6	123	9999	55	61	60
1	6	129	9999	9999	9999	9999
1	6	139	5	5	5	9999
1	6	141	29	9999	62	31
1	6	142	9999	24	25	24
1	6	143	59	27	73	9999
1	6	150	24	0	50	9999
1	6	151	9999	60	85	25
2	1	1	9999	2	16	77
2	1	31	9999	0	0	0
2	1	52	15	9999	7	7
2	1	55	20	20	20	9999
2	1	56	9999	57	82	77
2	1	57	9999	63	80	63
2	1	68	9999	10	40	35
2	1	76	64	38	64	9999
2	1	77	18	20	14	9999
2	1	89	10	9999	0	10
2	1	91	0	9999	0	0
2	1	92	9999	10	30	12
2	1	108	9999	0	90	100
2	1	110	9999	10	60	40
2	1	112	9999	0	10	10
2	1	126	9999	55	60	55
2	1	127	13	9999	14	13
2	1	136	9999	0	0	0
2	2	9	9999	0	66	25
2	2	16	10	9999	25	50
2	2	20	19	9999	19	19
2	2	22	9999	8	19	71
2	2	53	0	0	25	9999
2	2	63	12	9999	12	0
2	2	80	9999	0	0	0
2	2	86	0	0	0	9999
2	2	93	10	0	10	9999
2	2	94	0	0	0	9999
2	2	97	76	9999	76	76
2	2	113	9999	64	63	26
2	2	117	5	5	0	9999
2	2	119	44	9999	69	65
2	2	130	77	9999	68	73
2	2	144	0	0	74	9999
2	2	145	0	0	0	9999
2	3	3	9999	0	38	15
2	3	11	9999	59	27	73
2	3	12	0	0	5	9999
2	3	25	63	9999	77	69
2	3	38	45	8	44	9999
2	3	43	10	9999	10	20
2	3	74	20	9999	19	34
2	3	79	63	64	44	9999
2	3	114	39	9999	34	31
2	3	120	9999	21	0	27
2	3	121	24	9999	24	24
2	3	122	0	9999	0	0
2	3	125	60	25	60	9999
2	3	128	9999	4	64	63
2	3	140	80	70	80	9999
2	3	148	27	9999	16	25
2	4	4	80	9999	84	80
2	4	8	9	9999	5	5
2	4	10	4	9999	5	5
2	4	37	83	9999	61	87
2	4	65	56	60	70	9999
2	4	75	9999	50	0	75
2	4	82	10	11	11	9999
2	4	83	25	0	40	9999
2	4	90	0	9999	0	1
2	4	102	65	25	65	9999
2	4	104	85	9999	77	88
2	4	133	9999	2	25	24
2	4	137	8	9999	8	7
2	5	5	75	53	77	9999
2	5	14	75	9999	75	80
2	5	19	9999	50	50	50
2	5	29	9999	18	70	32
2	5	32	59	9999	66	48
2	5	35	9999	25	24	38
2	5	39	9999	35	25	25
2	5	44	0	0	0	9999
2	5	45	81	57	85	9999
2	5	54	0	0	0	9999
2	5	59	9999	62	27	26
2	5	66	0	9999	0	0
2	5	71	60	40	60	9999
2	5	73	0	9999	0	0
2	5	81	9999	47	47	33
2	5	88	30	9999	20	40
2	5	98	15	9999	19	13
2	5	99	9999	74	80	76
2	5	107	9999	10	10	10
2	5	109	13	10	13	9999
2	5	131	9999	9999	9999	9999
2	5	134	9999	56	58	38
2	5	138	9999	14	16	16
2	5	149	9999	54	75	75
2	6	2	70	9999	40	65
2	6	6	20	20	40	9999
2	6	13	36	43	43	9999
2	6	15	40	0	40	9999
2	6	17	9999	83	70	79
2	6	24	3	3	3	9999
2	6	26	9999	9999	9999	9999
2	6	27	0	0	24	9999
2	6	48	9999	37	61	35
2	6	51	0	0	16	9999
2	6	60	25	10	40	9999
2	6	61	8	0	0	9999
2	6	62	35	39	39	9999
2	6	69	67	64	36	9999
2	6	84	50	9999	35	34
2	6	87	9999	67	44	77
2	6	95	57	55	77	9999
2	6	96	64	9999	64	84
2	6	106	0	9999	1	0
2	6	111	25	0	15	9999
2	6	115	9999	42	64	41
2	6	116	79	9999	69	73
2	6	118	9999	6	19	21
2	6	123	9999	59	62	61
2	6	139	27	23	24	9999
2	6	141	9999	8	27	12
2	6	142	9999	24	25	24
2	6	143	45	9999	45	47
2	6	147	0	9999	0	0
2	6	150	32	9999	68	48
2	6	151	9999	15	50	55
3	1	1	1	0	1	9999
3	1	30	9999	6	60	36
3	1	31	9999	80	0	75
3	1	52	9999	0	0	0
3	1	55	0	9999	0	0
3	1	56	33	9999	65	78
3	1	57	9999	41	74	65
3	1	68	9999	60	15	0
3	1	76	9999	63	39	58
3	1	77	74	9999	8	8
3	1	89	0	9999	0	10
3	1	91	28	9999	15	30
3	1	108	9999	10	20	75
3	1	110	9999	21	20	21
3	1	112	6	5	11	9999
3	1	126	9999	50	60	60
3	1	127	1	9999	0	0
3	1	136	0	0	0	9999
3	2	9	10	9999	10	0
3	2	16	9999	0	0	24
3	2	46	9999	17	10	11
3	2	53	9999	0	25	0
3	2	63	9999	46	47	47
3	2	80	9999	0	0	81
3	2	85	0	9999	25	77
3	2	86	62	9999	62	23
3	2	94	9999	0	0	0
3	2	97	9999	92	89	91
3	2	113	0	9999	0	0
3	2	117	0	9999	0	0
3	2	119	44	13	51	9999
3	2	130	88	84	80	9999
3	2	135	0	9999	0	0
3	2	144	1	5	62	9999
3	2	145	0	1	9	9999
3	3	3	9999	43	79	11
3	3	11	25	65	35	9999
3	3	12	17	9999	14	0
3	3	25	60	9999	63	36
3	3	38	43	34	22	9999
3	3	42	64	61	61	9999
3	3	43	82	86	72	9999
3	3	74	56	9999	36	21
3	3	79	9999	23	39	20
3	3	114	24	24	24	9999
3	3	120	67	53	66	9999
3	3	121	50	9999	50	50
3	3	128	9999	81	79	92
3	3	140	9999	24	11	20
3	4	4	26	27	30	9999
3	4	8	10	9999	47	99
3	4	10	9999	4	0	5
3	4	18	97	9999	100	53
3	4	21	33	15	29	9999
3	4	37	9999	80	64	81
3	4	75	0	0	0	9999
3	4	82	9999	24	24	36
3	4	90	9999	0	0	0
3	4	100	9999	23	25	17
3	4	102	50	9999	50	50
3	4	104	9999	9	21	40
3	4	133	11	9999	12	76
3	4	137	9999	9	9	9
3	5	5	9999	29	69	30
3	5	19	50	9999	50	50
3	5	28	9999	62	76	63
3	5	35	25	24	50	9999
3	5	44	0	0	0	9999
3	5	45	49	64	50	9999
3	5	47	9999	0	0	0
3	5	59	36	9999	34	31
3	5	71	25	9999	20	20
3	5	73	9999	0	0	0
3	5	81	0	0	0	9999
3	5	98	34	9999	27	12
3	5	99	8	9999	25	3
3	5	107	15	5	25	9999
3	5	132	42	35	43	9999
3	5	138	9999	0	0	0
3	5	149	9999	79	66	81
3	6	13	9999	36	32	43
3	6	15	38	28	74	9999
3	6	17	78	9999	65	75
3	6	24	9999	25	10	15
3	6	27	0	0	0	9999
3	6	34	32	9999	37	34
3	6	48	52	9999	52	45
3	6	51	9999	0	7	0
3	6	61	9999	0	0	0
3	6	62	68	9999	67	69
3	6	67	0	0	0	9999
3	6	69	34	9999	21	63
3	6	87	64	65	63	9999
3	6	95	61	54	77	9999
3	6	96	9999	65	66	77
3	6	106	0	9999	0	0
3	6	115	9999	48	73	70
3	6	116	9999	90	85	91
3	6	118	9999	0	0	0
3	6	123	77	72	71	9999
3	6	141	9999	24	21	0
3	6	142	24	24	24	9999
3	6	143	9999	33	66	43
3	6	147	9999	11	3	0
3	6	150	9999	68	84	70
4	1	1	0	9999	0	0
4	1	30	9999	8	45	9
4	1	31	0	0	0	9999
4	1	52	0	0	0	9999
4	1	55	0	9999	23	0
4	1	56	65	9999	28	76
4	1	68	55	9999	40	15
4	1	76	71	64	34	9999
4	1	77	9999	29	61	59
4	1	89	11	0	10	9999
4	1	91	18	9999	21	20
4	1	92	9	6	9	9999
4	1	108	0	0	5	9999
4	1	110	61	44	29	9999
4	1	126	57	9999	56	59
4	1	136	0	0	0	9999
4	2	9	25	9999	25	25
4	2	16	9999	9	24	24
4	2	46	9999	5	34	6
4	2	50	9999	9999	9999	9999
4	2	63	9999	0	0	0
4	2	80	4	9999	15	0
4	2	85	67	10	11	9999
4	2	86	9999	11	25	12
4	2	93	9999	0	0	8
4	2	94	0	0	0	9999
4	2	97	55	0	45	9999
4	2	105	67	9999	25	79
4	2	117	9999	0	10	0
4	2	119	85	9999	79	74
4	2	130	19	9999	15	19
4	2	135	9999	0	0	0
4	2	144	5	9999	2	11
4	2	145	5	4	2	9999
4	3	11	28	9999	33	60
4	3	12	9999	29	62	66
4	3	25	10	53	29	9999
4	3	38	35	17	33	9999
4	3	42	0	24	0	9999
4	3	43	90	9999	60	75
4	3	74	9999	39	36	30
4	3	79	9999	0	0	18
4	3	114	9999	14	14	15
4	3	120	0	9999	0	0
4	3	121	9999	25	35	42
4	3	122	9999	0	41	0
4	3	125	24	9999	24	25
4	3	128	88	32	86	9999
4	3	140	9999	25	50	80
4	3	148	0	9999	0	0
4	4	8	9999	21	60	33
4	4	18	64	64	65	9999
4	4	37	9999	75	75	84
4	4	72	38	9999	27	54
4	4	75	9999	0	0	0
4	4	82	9999	11	24	11
4	4	83	60	0	70	9999
4	4	102	9999	0	0	20
4	4	133	14	9999	5	59
4	4	137	6	9999	4	6
4	5	7	22	9999	10	22
4	5	19	9999	50	50	50
4	5	29	35	9999	65	3
4	5	32	37	9999	37	56
4	5	35	0	9999	0	0
4	5	44	9999	0	0	65
4	5	45	9999	42	40	39
4	5	59	11	9999	16	2
4	5	66	0	0	0	9999
4	5	71	0	9999	0	0
4	5	73	0	0	0	9999
4	5	81	9999	58	58	60
4	5	98	10	5	9	9999
4	5	99	85	0	94	9999
4	5	132	29	29	30	9999
4	5	134	35	23	22	9999
4	5	138	0	9999	0	0
4	5	149	9999	31	40	40
4	6	2	76	9999	79	36
4	6	13	44	9999	35	43
4	6	17	17	9999	23	16
4	6	24	9999	15	15	15
4	6	27	0	0	0	9999
4	6	33	59	56	58	9999
4	6	34	9999	53	63	56
4	6	48	66	9999	76	61
4	6	51	6	0	10	9999
4	6	61	35	0	10	9999
4	6	62	9999	31	28	37
4	6	69	9999	80	80	79
4	6	87	8	9999	21	30
4	6	95	68	9999	58	70
4	6	106	9999	0	0	0
4	6	118	9999	0	0	7
4	6	123	63	68	70	9999
4	6	139	1	9999	2	1
4	6	141	9999	25	24	25
4	6	142	21	9999	20	20
4	6	143	63	67	61	9999
4	6	151	9999	23	55	23
5	1	1	11	9999	11	10
5	1	31	9999	18	0	22
5	1	52	9999	0	0	0
5	1	55	13	9999	72	0
5	1	57	9999	24	38	64
5	1	77	73	28	68	9999
5	1	89	9999	0	10	0
5	1	91	15	0	17	9999
5	1	92	60	35	63	9999
5	1	108	10	9999	30	30
5	1	110	9999	24	24	24
5	1	126	61	9999	61	62
5	1	136	5	9999	10	0
5	2	9	0	9999	0	0
5	2	20	50	9999	39	46
5	2	53	0	0	0	9999
5	2	63	14	20	18	9999
5	2	85	9999	0	0	0
5	2	86	18	9999	26	14
5	2	97	100	71	100	9999
5	2	113	24	39	72	9999
5	2	117	9999	0	0	0
5	2	119	9999	64	43	67
5	2	135	0	9999	0	0
5	2	144	100	0	0	9999
5	2	145	3	3	3	9999
5	3	3	9999	0	0	0
5	3	12	0	0	0	9999
5	3	38	68	71	71	9999
5	3	42	9999	29	54	63
5	3	74	25	9999	60	41
5	3	79	16	9999	16	25
5	3	114	9999	0	0	0
5	3	120	0	9999	0	0
5	3	121	9999	57	51	53
5	3	122	9999	51	52	52
5	3	124	0	9999	0	0
5	3	140	38	9999	36	23
5	4	4	24	22	23	9999
5	4	8	0	0	0	9999
5	4	18	41	9999	42	41
5	4	37	9999	70	70	85
5	4	72	26	9999	23	33
5	4	75	23	0	0	9999
5	4	82	9999	50	64	56
5	4	100	9999	66	73	43
5	4	102	70	50	30	9999
5	4	104	50	9999	39	78
5	4	133	15	32	24	9999
5	4	137	5	9999	6	5
5	5	19	50	9999	50	50
5	5	29	0	9999	0	0
5	5	44	9999	0	0	82
5	5	59	81	9999	35	72
5	5	71	9999	0	0	0
5	5	73	0	9999	0	0
5	5	81	9999	0	65	25
5	5	99	0	9999	0	0
5	5	107	0	9999	5	5
5	5	109	9	9999	7	9
5	5	134	17	9999	11	10
5	5	138	9999	0	0	0
5	5	149	0	9999	0	15
5	6	2	40	0	25	9999
5	6	13	9999	33	63	30
5	6	17	9999	23	76	94
5	6	24	10	9999	10	10
5	6	27	0	0	0	9999
5	6	34	53	9999	70	46
5	6	48	70	9999	31	65
5	6	51	0	9999	18	0
5	6	60	9999	30	65	59
5	6	61	15	9999	0	0
5	6	62	62	9999	56	59
5	6	69	36	67	36	9999
5	6	84	39	10	40	9999
5	6	87	66	70	60	9999
5	6	115	53	45	61	9999
5	6	116	9999	46	64	56
5	6	123	9999	65	71	69
5	6	142	5	5	5	9999
5	6	143	9999	38	32	34
5	6	150	9999	23	23	24
5	6	151	0	0	5	9999
6	1	1	71	9999	68	68
6	1	30	9999	0	5	7
6	1	31	9999	42	51	40
6	1	52	11	11	17	9999
6	1	55	72	16	90	9999
6	1	56	40	9999	42	57
6	1	57	9999	25	60	41
6	1	76	40	9999	49	60
6	1	77	25	9999	24	24
6	1	89	9999	10	30	49
6	1	91	0	0	0	9999
6	1	92	9999	18	36	18
6	1	108	10	10	40	9999
6	1	110	3	3	2	9999
6	1	112	5	0	11	9999
6	1	136	9999	0	25	0
6	2	16	24	9999	24	49
6	2	20	98	9999	95	99
6	2	46	9999	79	65	39
6	2	53	0	9999	0	0
6	2	85	0	9999	24	0
6	2	86	61	57	79	9999
6	2	93	78	9999	77	52
6	2	94	9999	0	0	0
6	2	97	100	22	91	9999
6	2	113	9999	0	0	0
6	2	117	9999	0	0	0
6	2	119	91	9999	97	96
6	2	130	14	16	7	9999
6	2	144	9999	0	0	0
6	2	145	9999	2	0	1
6	3	3	35	9999	65	65
6	3	11	9999	82	79	91
6	3	12	88	94	89	9999
6	3	38	28	12	30	9999
6	3	41	84	76	76	9999
6	3	42	0	9999	0	0
6	3	43	10	9999	10	10
6	3	74	24	9999	26	36
6	3	79	14	9999	12	21
6	3	103	15	9999	15	15
6	3	114	12	9999	11	70
6	3	120	19	9999	9	84
6	3	121	75	67	24	9999
6	3	124	0	0	0	9999
6	3	128	14	9999	38	77
6	3	140	22	18	22	9999
6	4	4	50	9999	50	34
6	4	8	14	10	14	9999
6	4	18	9999	16	22	17
6	4	37	27	9999	24	46
6	4	72	56	9999	45	56
6	4	75	24	0	0	9999
6	4	82	9999	11	37	24
6	4	90	0	0	0	9999
6	4	100	91	9999	11	10
6	4	102	5	0	0	9999
6	4	104	75	9999	66	64
6	4	133	12	9999	10	41
6	4	137	5	9999	7	4
6	5	5	9999	24	24	24
6	5	19	50	50	50	9999
6	5	29	24	15	19	9999
6	5	32	18	21	19	9999
6	5	39	9999	9999	9999	9999
6	5	58	9999	59	50	59
6	5	59	72	9999	68	18
6	5	71	20	9999	0	10
6	5	73	60	9999	62	69
6	5	81	9999	13	36	66
6	5	98	10	12	17	9999
6	5	99	10	9999	19	11
6	5	107	50	9999	60	80
6	5	109	30	3	14	9999
6	5	132	56	9999	65	59
6	5	134	9999	55	34	22
6	5	138	0	9999	0	0
6	6	13	9999	36	37	38
6	6	15	9999	23	26	35
6	6	17	100	9999	100	100
6	6	24	9999	2	20	2
6	6	26	9999	11	12	8
6	6	27	0	0	24	9999
6	6	33	9999	46	50	47
6	6	36	40	9999	40	30
6	6	48	14	13	10	9999
6	6	51	0	0	40	9999
6	6	61	9999	0	0	0
6	6	62	9999	73	80	73
6	6	69	0	9999	0	0
6	6	84	60	60	90	9999
6	6	87	5	6	20	9999
6	6	95	0	0	0	9999
6	6	96	82	81	69	9999
6	6	111	4	0	4	9999
6	6	115	9999	46	47	46
6	6	116	59	42	41	9999
6	6	118	9999	0	0	0
6	6	139	9999	60	59	31
6	6	142	9	9999	9	6
6	6	143	58	9999	54	65
6	6	151	25	0	0	9999
7	1	1	23	9999	9	10
7	1	31	9999	86	90	96
7	1	52	9999	0	0	0
7	1	55	9999	9	5	92
7	1	56	31	35	36	9999
7	1	68	70	9999	70	40
7	1	76	9999	50	50	50
7	1	77	91	1	88	9999
7	1	89	9999	10	50	51
7	1	91	9999	22	18	25
7	1	92	61	9999	55	72
7	1	110	64	59	45	9999
7	1	112	25	13	24	9999
7	1	136	18	23	0	9999
7	2	9	9999	0	30	25
7	2	16	9999	11	24	24
7	2	46	37	9999	67	12
7	2	53	9999	0	30	0
7	2	80	34	0	83	9999
7	2	93	100	9999	100	100
7	2	97	100	9999	100	100
7	2	113	0	9999	0	0
7	2	117	9999	0	0	0
7	2	119	72	100	72	9999
7	2	130	5	9999	9	14
7	2	144	9999	6	91	34
7	2	145	9999	14	16	6
7	3	11	81	88	62	9999
7	3	12	0	0	0	9999
7	3	38	48	33	89	9999
7	3	41	9999	76	78	77
7	3	42	9999	0	0	0
7	3	43	9999	0	0	21
7	3	74	9999	57	55	54
7	3	79	9999	26	32	22
7	3	114	0	9999	6	0
7	3	121	25	9999	25	24
7	3	122	36	9999	44	41
7	3	124	0	0	0	9999
7	3	128	9999	21	36	77
7	3	140	23	22	36	9999
7	4	4	9999	50	70	70
7	4	10	9999	7	8	9
7	4	18	33	34	34	9999
7	4	37	9999	76	58	65
7	4	49	9999	9999	9999	9999
7	4	75	9999	0	24	24
7	4	82	9999	63	50	63
7	4	83	25	9999	60	50
7	4	90	10	0	28	9999
7	4	102	20	10	20	9999
7	4	104	28	9999	31	47
7	4	137	6	3	5	9999
7	5	5	9999	27	77	78
7	5	19	50	9999	50	50
7	5	28	37	43	43	9999
7	5	32	9999	62	66	82
7	5	44	22	9999	27	26
7	5	45	44	9999	48	44
7	5	47	0	0	0	9999
7	5	58	38	9999	24	50
7	5	59	26	33	40	9999
7	5	71	0	9999	0	0
7	5	73	0	9999	0	0
7	5	81	9999	24	55	44
7	5	98	9999	7	8	10
7	5	99	4	8	12	9999
7	5	107	60	9999	70	60
7	5	109	8	5	13	9999
7	5	134	22	9999	26	43
7	5	138	9999	0	0	0
7	6	15	15	0	48	9999
7	6	17	25	23	26	9999
7	6	27	9999	0	0	0
7	6	33	59	9999	61	59
7	6	34	46	9999	39	44
7	6	36	32	9999	25	24
7	6	40	34	9999	33	39
7	6	48	9999	47	42	40
7	6	51	9999	0	30	95
7	6	62	9999	61	63	59
7	6	67	90	24	90	9999
7	6	69	80	80	24	9999
7	6	87	28	9999	27	35
7	6	96	27	9999	41	54
7	6	116	9999	81	0	80
7	6	118	15	9999	70	22
7	6	123	9999	62	67	62
7	6	139	9999	64	64	67
7	6	142	20	9999	20	12
7	6	143	66	62	68	9999
8	1	1	81	9999	78	84
8	1	30	9999	35	65	13
8	1	31	72	9999	61	68
8	1	52	9999	0	0	0
8	1	55	0	0	0	9999
8	1	76	84	39	77	9999
8	1	89	0	0	10	9999
8	1	91	9999	0	3	10
8	1	92	9999	32	33	34
8	1	110	13	7	6	9999
8	2	9	0	9999	0	0
8	2	16	20	20	60	9999
8	2	46	25	9999	76	25
8	2	53	25	9999	26	0
8	2	63	63	9999	43	41
8	2	80	0	9999	32	100
8	2	86	9999	19	27	24
8	2	97	9999	0	76	44
8	2	105	36	9999	35	40
8	2	113	9999	91	34	88
8	2	130	9999	33	31	18
8	2	135	9999	0	0	0
8	2	144	9999	0	100	0
8	2	145	11	11	13	9999
8	3	3	0	0	0	9999
8	3	38	86	9999	76	80
8	3	42	9999	0	0	76
8	3	43	70	70	70	9999
8	3	74	9999	34	60	58
8	3	79	9999	20	20	23
8	3	103	9999	3	28	19
8	3	114	21	9999	22	12
8	3	120	0	0	0	9999
8	3	121	67	9999	60	34
8	3	122	60	43	60	9999
8	3	128	9999	38	79	64
8	4	4	0	0	0	9999
8	4	18	47	42	51	9999
8	4	37	62	58	43	9999
8	4	75	0	9999	25	25
8	4	82	37	9999	50	43
8	4	90	84	0	79	9999
8	4	104	65	9999	63	73
8	4	133	20	9999	23	31
8	4	137	94	95	93	9999
8	5	5	17	24	23	9999
8	5	19	50	50	50	9999
8	5	29	9999	29	59	25
8	5	44	6	7	10	9999
8	5	45	48	9999	50	50
8	5	54	0	9999	25	50
8	5	59	38	9999	31	32
8	5	71	60	0	40	9999
8	5	73	0	9999	0	31
8	5	81	9999	0	0	0
8	5	98	0	9999	0	0
8	5	99	0	0	0	9999
8	5	107	40	40	60	9999
8	5	109	9999	5	10	0
8	5	132	37	9999	36	39
8	5	134	17	9999	16	10
8	5	138	0	9999	0	0
8	6	13	9999	32	54	39
8	6	17	9999	77	76	77
8	6	27	9999	0	0	0
8	6	33	65	62	52	9999
8	6	34	9999	10	48	20
8	6	40	9999	42	61	58
8	6	48	9999	34	39	98
8	6	51	0	0	23	9999
8	6	60	9999	21	45	32
8	6	69	68	9999	65	72
8	6	84	89	89	88	9999
8	6	87	31	9999	28	25
8	6	95	89	9999	88	89
8	6	96	55	9999	79	57
8	6	118	9999	19	15	8
8	6	142	9999	19	25	16
8	6	143	80	66	67	9999
8	6	150	9999	62	69	70
9	1	1	9999	56	56	62
9	1	30	9	7	5	9999
9	1	31	0	9999	0	0
9	1	52	0	9999	7	9
9	1	55	13	9999	13	11
9	1	56	39	9999	36	81
9	1	68	9999	0	0	0
9	1	77	9999	9999	9999	9999
9	1	89	0	9999	0	0
9	1	91	14	12	14	9999
9	1	92	78	9999	75	61
9	1	110	9999	0	0	0
9	1	112	9999	0	0	0
9	1	136	9999	0	0	0
9	2	9	9999	0	60	30
9	2	16	10	10	9	9999
9	2	20	27	31	27	9999
9	2	23	54	9999	70	26
9	2	46	6	10	23	9999
9	2	53	9999	0	0	22
9	2	63	76	76	81	9999
9	2	80	16	0	17	9999
9	2	85	72	56	61	9999
9	2	86	0	0	0	9999
9	2	94	9999	0	0	0
9	2	97	9999	0	0	75
9	2	119	9999	73	68	79
9	2	130	9999	6	4	6
9	2	135	0	9999	0	0
9	2	144	0	9999	1	0
9	2	145	9999	2	0	6
9	3	38	67	9999	52	84
9	3	41	58	9999	58	63
9	3	42	9999	0	0	0
9	3	43	38	9999	7	10
9	3	74	48	50	44	9999
9	3	79	22	25	24	9999
9	3	103	24	16	25	9999
9	3	114	6	9999	7	6
9	3	120	0	0	0	9999
9	3	121	89	79	91	9999
9	3	122	43	44	44	9999
9	3	128	24	9999	30	28
9	3	140	83	78	100	9999
9	4	8	23	25	24	9999
9	4	37	9999	31	33	22
9	4	49	11	9	18	9999
9	4	75	9999	0	0	21
9	4	82	9999	24	50	24
9	4	100	9999	23	22	22
9	4	133	9999	8	9	31
9	4	137	9999	4	5	5
9	5	5	9999	33	95	96
9	5	19	9999	50	50	50
9	5	32	65	9999	69	61
9	5	44	0	0	0	9999
9	5	59	1	9999	6	4
9	5	71	9999	0	25	16
9	5	73	0	0	0	9999
9	5	81	22	23	24	9999
9	5	98	15	9999	0	22
9	5	99	62	9999	65	18
9	5	132	9999	59	34	37
9	5	134	63	37	46	9999
9	5	138	0	9999	0	0
9	6	27	9999	0	0	0
9	6	34	9999	59	57	57
9	6	40	37	9999	40	37
9	6	48	63	21	11	9999
9	6	60	9999	23	38	35
9	6	61	9999	0	15	0
9	6	62	9999	41	41	39
9	6	69	9999	72	35	66
9	6	84	63	64	62	9999
9	6	118	9999	22	66	23
9	6	123	9999	74	69	77
9	6	142	17	15	15	9999
9	6	143	70	9999	71	77
9	6	151	31	9999	77	57
10	1	30	0	0	9	9999
10	1	31	9999	0	0	0
10	1	52	0	0	0	9999
10	1	55	6	9999	9	10
10	1	57	9999	13	28	16
10	1	68	75	9999	60	25
10	1	76	0	0	0	9999
10	1	89	50	9999	50	50
10	1	91	0	0	0	9999
10	1	136	0	9999	0	0
10	2	9	10	9999	0	70
10	2	63	73	9999	75	72
10	2	85	64	9999	11	64
10	2	86	0	9999	0	0
10	2	97	100	9999	100	100
10	2	113	9999	26	33	0
10	2	130	0	9999	0	0
10	2	135	7	9	12	9999
10	2	144	0	0	0	9999
10	2	145	1	5	4	9999
10	3	38	9999	14	56	71
10	3	41	9999	64	64	64
10	3	42	23	16	32	9999
10	3	74	42	9999	42	40
10	3	79	9999	27	37	32
10	3	103	9999	50	50	50
10	3	114	36	9999	28	23
10	3	122	9999	63	61	66
10	3	140	0	9999	0	0
10	4	8	0	9999	0	0
10	4	37	0	0	0	9999
10	4	75	0	0	0	9999
10	4	82	25	25	25	9999
10	4	102	9999	0	0	0
10	4	104	9999	61	77	78
10	4	133	9999	0	11	12
10	4	137	9999	7	8	6
10	5	19	50	9999	50	50
10	5	44	9999	0	0	0
10	5	59	52	52	51	9999
10	5	71	0	0	0	9999
10	5	81	9999	66	82	46
10	5	98	9999	11	0	10
10	5	107	70	9999	75	65
10	5	109	6	9999	6	8
10	5	138	9999	0	0	0
10	6	13	69	70	69	9999
10	6	17	9999	61	33	32
10	6	27	9999	0	0	0
10	6	34	55	9999	54	54
10	6	51	0	9999	20	0
10	6	60	89	9999	89	60
10	6	69	7	12	12	9999
10	6	87	28	28	35	9999
10	6	118	17	9999	23	20
10	6	143	99	85	100	9999
10	6	151	39	30	84	9999
11	1	1	68	74	71	9999
11	1	31	0	9999	0	0
11	1	52	38	9999	0	34
11	1	55	9999	13	14	19
11	1	56	61	9999	70	71
11	1	57	13	9999	16	13
11	1	76	42	9999	34	69
11	1	89	9999	0	0	0
11	1	91	8	11	6	9999
11	1	92	63	9999	59	63
