  4.00000  4.00000  4.00000  1.00000  1.00000  1.00000  4.00000  4.00000  4.00000  2.50000  1.50000  2.00000  4.00000  3.00000  3.50000  1.50000  1.50000  2.00000  7 2 0 1 0
  3.00000  3.00000  3.50000  1.00000  1.00000  1.00000  4.00000  4.00000  4.00000  1.00000  1.00000  1.00000  4.00000  4.00000  4.00000  1.50000  1.00000  1.00000  7 2 0 0 0
  4.00000  4.00000  4.00000  1.00000  1.00000  1.00000  3.22409  2.93258  3.25862  1.79952  1.31719  1.64762  4.00000  3.50000  4.00000  1.00000  1.00000  1.00000  7 2 0 0 1
  3.00000  3.00000  3.00000  2.73619  2.00000  1.00000  4.00000  3.00000  4.00000  3.50000  1.50000  3.19280  3.00000  3.00000  3.00000  1.50000  1.00000  1.50000  7 1 0 0 0
  3.50000  2.50000  3.00000  2.00000  2.50000  2.00000  3.00000  3.00000  3.00000  2.00000  1.50000  1.00000  3.00000  3.00000  3.50000  2.00000  2.00000  1.50000  7 1 0 0 0
  3.00000  4.00000  4.00000  1.00000  1.00000  1.00000  4.00000  3.50000  4.00000  1.00000  1.00000  1.00000  3.00000  3.00000  3.00000  1.00000  1.00000  1.00000  7 2 0 1 0
  2.00000  4.00000  4.00000  1.00000  3.16933  2.00000  1.00000  1.50000  2.00000  1.00000  1.50000  2.00000  3.73603  3.00000  3.00000  1.00000  1.00000  1.19592  7 1 0 1 0
  3.50000  3.50000  4.00000  1.50000  1.50000  1.50000  3.50000  3.50000  4.00000  1.50000  1.50000  1.00000  3.00000  3.00000  3.00000  2.00000  2.00000  1.50000  7 2 0 0 0
  4.00000  4.00000  4.00000  1.00000  1.00000  1.00000  4.00000  4.00000  4.00000  1.00000  1.00000  1.00000  4.00000  4.00000  2.50000  1.00000  1.00000  2.95832  7 2 0 0 0
  3.00000  3.00000  3.00000  1.00000  1.00000  1.00000  3.00000  3.00000  3.00000  1.00000  1.00000  1.00000  3.00000  3.50000  3.50000  1.00000  1.00000  1.00000  7 1 0 0 0
  2.50000  3.00000  3.00000  1.50000  1.00000  1.00000  2.50000  3.00000  2.00000  2.00000  2.00000  2.00000  2.17447  1.26553  2.27086  1.74646  1.47901  1.18387  7 2 0 0 0
  3.50000  4.00000  4.00000  1.50000  1.00000  1.00000  4.00000  4.00000  4.00000  1.50000  1.00000  1.00000  3.50000  3.50000  4.00000  1.50000  1.00000  1.00000  7 2 0 0 0
  3.00000  3.00000  3.00000  1.00000  1.00000  1.00000  3.00000  3.00000  3.00000  1.50000  1.00000  1.00000  3.50000  3.00000  3.00000  1.50000  1.50000  1.00000  7 2 0 0 0
  4.00000  4.00000  4.00000  2.16913  1.00000  1.00000  4.00000  3.50000  4.00000  1.50000  1.00000  1.00000  3.50000  3.50000  3.50000  1.00000  1.00000  1.00000  7 2 0 0 0
  1.50000  1.50000  2.00000  1.50000  1.00000  2.00000  2.00000  2.00000  2.50000  2.00000  2.00000  2.00000  2.00000  2.00000  2.50000  2.00000  2.00000  2.00000  7 2 0 0 0
  2.50000  2.00000  3.00000  2.00000  1.00000  1.00000  3.07477  2.89946  3.09865  1.64011  1.57618  1.46974  2.37001  2.50293  3.57628  1.40058  1.35454  1.00506  7 1 0 0 0
  2.13374  2.16487  1.89958  2.12639  1.75247  1.73378  1.00000  1.00000  1.00000  1.00000  1.00000  1.00000  2.00000  2.00000  2.00000  2.00000  2.00000  2.00000  7 1 0 1 0
  4.00000  4.00000  3.98759  1.00000  1.00000  1.16288  2.00000  2.00000  2.00000  1.50000  1.50000  2.00000  2.00000  2.00000  2.00000  1.50000  2.00000  2.00000  7 1 0 1 0
  3.00000  3.00000  3.00000  3.25363  1.00000  1.00000  2.50000  2.00000  3.50000  1.50000  2.00000  2.00000  2.31293  3.28668  2.28138  1.86925  1.65617  1.22701  7 1 0 0 0
  1.00000  1.50000  2.50000  2.00000  2.00000  2.00000  1.50000  1.50000  2.00000  1.00000  1.50000  1.50000  2.00000  2.50000  2.00000  1.00000  1.00000  1.00000  7 1 0 0 0
  2.50000  2.50000  3.00000  2.00000  2.00000  2.00000  1.50000  2.50000  2.50000  1.50000  1.50000  1.50000  3.50000  3.00000  4.00000  3.00000  2.50000  2.00000  7 2 0 0 0
  3.00000  3.50000  3.00000  1.00000  1.00000  1.00000  3.00000  3.00000  3.50000  2.00000  1.00000  1.50000  4.00000  3.00000  3.77466  1.00000  1.00000  1.00000  7 1 0 0 0
  2.50000  3.00000  3.50000  1.50000  1.00000  1.00000  3.50000  3.00000  3.00000  1.50000  1.00000  1.00000  3.50000  3.00000  3.50000  1.00000  1.00000  1.00000  7 1 0 0 0
  2.91165  2.84197  3.12008  1.75173  1.00000  1.00000  3.16912  2.78882  3.17291  1.61663  1.67322  1.33125  2.79926  2.17854  3.10495  2.79863  1.83186  2.52203  7 1 0 1 0
  2.00000  2.00000  2.00000  2.00000  1.00000  1.00000  2.00000  2.00000  2.00000  1.50000  1.00000  2.00000  1.34747  1.52491  2.68468  1.29861  1.12465  1.00000  7 1 0 0 0
  4.00000  4.00000  3.50000  4.00000  2.00000  4.00000  3.50000  2.00000  2.00000  3.50000  4.00000  4.00000  4.00000  4.00000  4.00000  3.50879  3.00000  1.00000  7 2 0 0 0
  3.50000  2.50000  3.00000  1.00000  1.00000  1.00000  3.00000  3.00000  4.00000  1.50000  1.00000  1.00000  3.50000  4.00000  4.00000  1.00000  1.00000  1.00000  7 2 0 0 0
  3.50000  3.00000  3.50000  1.00000  1.00000  1.00000  4.00000  4.00000  4.00000  1.00000  1.00000  1.00000  4.00000  4.00000  4.00000  1.00000  1.00000  1.00000  7 2 0 0 0
  1.00000  1.00000  1.00000  1.00000  1.00000  1.00000  3.00000  2.93659  3.00000  1.00000  1.14055  1.02131  3.00000  3.00000  3.00000  1.00000  1.00000  1.00000  7 1 0 0 1
  4.00000  3.00000  4.00000  2.00000  2.00000  1.50000  4.00000  3.50000  3.50000  1.00000  1.00000  1.00000  3.50000  3.50000  3.50000  1.50000  1.00000  1.00000  7 2 0 0 0
  4.00000  3.50000  3.00000  2.50000  2.50000  2.00000  3.00000  3.00000  3.00000  2.50000  2.50000  3.00000  3.00000  3.50000  3.50000  3.50000  4.00000  3.50000  7 2 0 0 1
  4.00000  4.00000  4.00000  1.00000  1.00000  1.00000  4.00000  4.00000  4.00000  1.00000  1.00000  1.00000  3.59509  4.00000  4.00000  1.85876  1.92469  1.71808  7 2 0 0 1
  2.49511  3.50512  1.00000  1.46437  1.00000  1.00000  4.00000  3.50000  4.00000  1.00000  1.00000  1.00000  3.55589  2.78737  3.67200  1.98601  1.61870  2.02705  7 2 0 1 0
  3.58813  3.37357  4.00000  2.07446  1.84527  1.36656  4.00000  4.00000  4.00000  1.00000  1.00000  1.00000  2.93839  2.92889  3.11273  1.58575  1.50070  1.58264  7 2 0 1 0
  4.00000  4.00000  4.00000  1.00000  1.00000  1.00000  4.00000  4.00000  4.00000  3.36219  1.00000  2.50000  3.00000  3.00000  2.00000  1.50000  1.50000  2.00000  7 1 0 0 0
  2.00000  2.00000  2.00000  1.00000  1.00000  1.00000  2.00000  1.50000  2.50000  1.00000  1.00000  1.00000  2.50000  2.00000  3.00000  1.50000  1.50000  1.50000  7 1 0 0 0
  4.00000  2.00000  4.00000  3.50000  1.00000  1.00000  3.00000  2.50000  2.00000  2.50000  2.00000  2.00000  1.86313  1.77215  3.64511  2.00475  2.43281  2.54697  7 1 1 0 0
  4.00000  4.00000  3.00000  1.00000  1.00000  1.00000  4.00000  4.00000  4.00000  1.00000  1.00000  1.00000  4.00000  4.00000  4.00000  1.00000  1.00000  1.00000  7 1 0 1 0
  2.00000  2.00000  2.50000  1.00000  1.00000  1.00000  2.00000  2.50000  2.50000  1.00000  1.00000  1.00000  2.39986  2.70557  2.61625  1.00000  1.28561  1.59115  7 2 0 1 0
  3.50000  3.50000  3.50000  2.50000  1.50000  1.50000  3.50000  3.00000  3.50000  2.00000  2.00000  1.50000  3.50000  3.00000  3.50000  1.50000  1.00000  1.00000  7 2 0 0 0
  4.00000  3.50000  4.00000  1.00000  1.00000  1.00000  4.00000  4.00000  4.00000  1.00000  1.00000  1.00000  4.00000  4.00000  4.00000  1.00000  1.00000  1.00000  7 2 0 0 0
  2.00000  3.00000  3.00000  2.00000  1.50000  1.00000  4.00000  4.00000  4.00000  1.00000  1.00000  1.00000  2.50000  3.00000  3.50000  1.00000  1.00000  1.00000  7 2 0 0 0
  2.50000  2.50000  2.50000  1.00000  1.00000  1.00000  3.00000  3.00000  3.00000  1.00000  1.00000  1.00000  2.83733  2.49063  3.33596  1.00000  1.00000  1.00000  7 2 0 0 1
  4.00000  3.50000  3.00000  3.50000  3.00000  2.50000  2.50000  2.50000  3.00000  1.00000  1.00000  1.00000  2.00000  2.00000  2.50000  1.50000  1.50000  2.50000  7 1 0 0 0
  3.00000  2.00000  3.00000  1.50000  1.00000  1.00000  3.50000  3.50000  4.00000  1.00000  1.00000  1.00000  4.00000  3.00000  4.00000  1.00000  1.00000  1.00000  7 2 0 0 0
  3.00000  2.00000  3.50000  1.50000  1.00000  1.00000  2.00000  2.00000  2.00000  1.00000  1.00000  1.00000  3.00000  3.00000  3.00000  1.00000  1.00000  1.00000  7 2 0 0 1
  4.00000  4.00000  4.00000  2.00000  1.00000  1.50000  4.00000  4.00000  3.50000  1.50000  1.00000  1.00000  4.00000  3.50000  4.00000  1.50000  1.00000  1.00000  7 2 0 0 0
  1.50000  2.00000  2.50000  1.50000  1.00000  2.00000  3.00000  3.00000  3.00000  1.50000  1.00000  1.00000  3.50000  3.50000  3.50000  1.00000  1.00000  1.00000  7 1 0 0 0
  4.00000  4.00000  4.00000  3.50000  2.50000  2.00000  2.00000  3.00000  2.00000  2.00000  3.00000  3.00000  3.00000  3.50000  4.00000  2.00000  1.50000  2.00000  7 2 0 0 0
  2.50000  2.50000  3.00000  1.00000  1.00000  1.00000  4.00000  3.00000  3.00000  1.00000  1.00000  1.00000  2.92089  2.98665  3.05868  1.57783  1.45928  1.56659  7 1 0 1 0
  3.16659  2.90457  3.15851  1.69603  1.50669  1.73625  4.00000  2.50000  4.00000  2.00000  2.50000  2.00000  4.00000  2.00000  3.00000  3.00000  2.50000  2.00000  7 2 0 0 0
  3.00000  2.50000  2.50000  2.00000  2.00000  2.00000  3.06926  2.76604  3.18157  1.71273  1.59650  1.36651  3.00000  2.50000  3.00000  1.00000  1.00000  1.00000  7 1 0 0 0
  3.10311  2.85980  3.29083  1.76048  1.61701  1.53660  2.00000  2.00000  3.76590  1.50000  1.00000  1.00000  3.00000  2.50000  3.00000  2.00000  2.00000  2.50000  7 2 0 0 0
  1.00000  1.00000  1.50000  1.50000  1.00000  1.00000  2.00000  2.50000  2.50000  1.50000  1.00000  1.00000  2.65269  2.73493  3.68015  1.00000  1.00000  1.00000  7 2 1 0 0
  2.00000  2.00000  2.50000  1.50000  1.00000  1.00000  2.00000  2.00000  3.00000  1.00000  1.00000  1.50000  1.26963  1.06399  2.88760  1.00000  1.53094  1.10300  7 2 0 0 1
  3.50000  3.50000  3.00000  2.00000  1.00000  1.00000  3.50000  4.00000  4.00000  1.50000  1.00000  1.00000  2.86484  3.00277  3.27181  1.50914  1.38103  1.70945  7 2 0 0 0
  3.00000  3.00000  3.00000  1.00000  1.00000  1.00000  4.00000  4.00000  4.00000  1.00000  1.00000  1.00000  2.97654  3.09917  3.17042  1.64361  1.43470  1.86023  7 2 1 0 0
  3.14453  2.80685  3.11859  1.58237  1.00000  1.00000  1.00000  1.00000  2.00000  1.00000  2.82517  2.00000  2.69306  2.40183  2.83335  1.27644  1.62752  2.07734  7 1 0 1 0
  3.00000  3.00000  3.00000  1.50000  1.00000  1.50000  3.65639  2.00000  3.50000  1.00000  1.00000  2.03524  3.00000  3.00000  4.00000  1.00000  1.00000  1.00000  7 2 0 0 0
  4.00000  4.00000  4.00000  1.00000  1.00000  1.00000  3.06425  3.00743  2.97196  1.51585  1.39000  1.74831  4.00000  4.00000  4.00000  1.00000  1.00000  1.00000  7 1 0 0 0
  2.50000  2.00000  2.00000  1.50000  1.50000  1.50000  2.00000  2.00000  2.00000  2.00000  1.50000  1.00000  2.00000  2.00000  2.00000  1.00000  1.50000  1.00000  7 1 0 0 0
  4.00000  4.00000  4.00000  2.50000  1.50000  2.50000  3.10829  3.07130  3.20362  1.69419  1.52754  1.49512  4.00000  4.00000  4.00000  1.00000  1.00000  1.00000  7 2 0 0 0
  3.50000  2.50000  2.50000  2.50000  2.50000  3.00000  4.00000  4.00000  4.00000  1.00000  1.00000  1.00000  4.00000  4.00000  4.00000  2.50000  1.50000  1.50000  7 1 0 0 0
  3.50000  3.50000  3.50000  1.00000  1.00000  1.00000  3.50000  3.00000  4.00000  1.50000  1.00000  1.00000  3.01900  3.13419  3.10796  1.86321  1.46819  1.50986  7 2 0 0 0
  2.50000  2.00000  3.00000  1.00000  1.00000  1.00000  3.00000  2.00000  3.00000  1.00000  1.00000  1.00000  3.50000  3.00000  3.50000  1.00000  1.00000  1.00000  7 1 0 0 0
  2.50000  3.50000  3.00000  1.00000  1.00000  1.00000  3.00000  3.00000  3.50000  1.50000  1.00000  1.00000  2.50000  3.00000  3.50000  1.50000  1.00000  1.00000  7 2 1 0 0
  4.00000  4.00000  4.00000  3.50000  3.00000  2.00000  4.00000  4.00000  4.00000  2.50000  1.50000  2.50000  4.00000  4.00000  4.00000  1.00000  1.00000  1.00000  7 1 0 0 0
  2.00000  2.00000  3.00000  1.50000  2.00000  2.00000  3.00000  2.00000  3.00000  2.00000  2.00000  2.50000  2.50000  3.56873  2.50000  2.50000  2.50000  1.50000  7 1 0 0 0
  4.00000  3.00000  4.00000  1.00000  1.00000  1.00000  2.00000  2.50000  2.50000  1.50000  2.00000  1.50000  4.00000  4.00000  4.00000  1.00000  1.00000  1.00000  7 2 0 0 0
  1.00000  2.50000  3.11061  1.50000  2.00000  1.50000  3.00000  2.82670  3.23674  2.00000  1.80846  1.58193  2.00000  3.00000  3.00000  2.00000  1.00000  2.50000  7 1 0 1 0
  3.04767  2.94133  3.00942  1.59560  1.48461  1.48994  2.00000  1.00000  1.00000  2.22224  2.50000  1.00000  3.14562  2.90867  2.90209  1.66103  1.50384  1.48103  7 1 0 0 0
  2.50000  3.00000  2.50000  2.00000  1.50000  1.00000  2.00000  2.00000  2.00000  1.00000  1.50000  1.00000  2.50000  2.50000  2.50000  1.50000  1.00000  1.00000  7 2 0 0 0
  4.00000  4.00000  3.50000  3.00000  1.00000  2.50000  4.00000  3.00000  3.50000  1.50000  1.00000  1.50000  3.50000  3.00000  3.00000  1.00000  1.00000  1.00000  7 2 0 0 0
  3.50000  4.00000  4.00000  1.50000  1.00000  1.00000  3.18799  2.76704  3.11497  1.77109  1.34672  1.50375  3.00050  2.84658  3.07322  1.69021  1.45082  1.46092  7 1 0 0 0
  3.33690  2.80794  3.12710  1.70461  1.83087  1.35810  3.85861  3.74308  3.49613  2.28971  1.38733  1.71297  3.07367  3.02014  3.03204  1.73876  1.55161  1.71318  7 2 0 0 0
  3.17615  2.92238  3.02429  1.79720  1.44861  1.47571  2.00000  2.50000  2.50000  1.50000  1.50000  1.50000  3.50000  4.00000  4.00000  2.50000  2.50000  2.50000  7 1 0 0 0
  3.00000  4.00000  3.50000  1.00000  1.00000  1.50000  3.50000  3.50000  3.50000  1.00000  1.00000  1.00000  2.50000  3.00000  2.00000  2.00000  2.50000  2.50000  7 2 1 0 0
  2.00000  2.00000  2.50000  1.00000  1.00000  1.00000  3.00000  2.50000  3.00000  1.50000  1.50000  1.00000  3.00000  2.50000  3.00000  1.50000  1.00000  1.00000  7 1 0 0 0
  3.00000  2.50000  3.00000  1.50000  1.50000  1.00000  4.00000  3.50000  3.50000  1.00000  1.00000  1.00000  4.00000  4.00000  4.00000  2.00000  1.00000  1.00000  7 1 0 0 0
  2.98868  2.81996  3.22768  1.78493  1.53741  1.46577  2.00000  2.50000  2.50000  1.50000  2.00000  1.50000  2.00000  3.24135  2.50000  2.00000  2.00000  2.00000  7 1 0 0 0
  3.04550  3.02095  3.26584  1.71976  1.54091  1.61057  2.50000  2.50000  3.00000  1.50000  1.00000  1.00000  3.00000  3.50000  3.00000  1.50000  1.00000  1.00000  7 2 0 0 0
  1.77664  2.46595  2.69636  1.70793  1.66461  2.63461  2.82456  2.35021  3.24440  1.52292  1.00000  1.37665  3.00000  3.00000  3.00000  1.00000  1.00000  1.00000  7 1 0 0 0
  4.00000  4.00000  4.00000  3.69967  2.50000  3.50000  3.12441  3.25146  3.07328  1.52234  1.45989  1.70849  4.00000  4.00000  4.00000  4.00000  4.00000  3.50000  7 2 0 0 0
  4.00000  3.50000  4.00000  1.00000  1.00000  1.00000  3.13463  2.60260  3.33186  1.78851  1.35540  1.49186  3.00000  3.00000  2.50000  2.00000  2.50000  2.00000  7 1 0 0 0
  2.00000  2.00000  3.00000  1.00000  1.00000  1.00000  2.00000  2.00000  3.00000  1.50000  1.00000  1.00000  1.50000  2.00000  1.00000  2.00000  1.50000  2.69451  7 2 0 1 0
  2.50000  2.00000  2.50000  1.50000  1.00000  1.00000  3.16102  2.00000  2.50000  2.50000  2.00000  1.00000  3.70105  3.56822  3.82210  1.00000  1.11879  1.12728  7 1 0 0 0
  2.00000  2.00000  2.00000  1.50000  1.00000  2.00000  3.20142  3.05234  3.18702  1.69308  1.57890  1.56528  3.00000  2.00000  3.00000  1.50000  1.00000  1.00000  7 2 0 0 0
  4.00000  4.00000  4.00000  1.50000  1.00000  1.50000  3.00000  3.50000  4.00000  1.50000  1.50000  1.50000  3.50000  3.00000  3.50000  1.50000  1.50000  1.00000  7 2 0 0 0
  3.50000  3.00000  2.50000  2.00000  1.00000  1.00000  3.00000  3.00000  4.00000  1.00000  1.50000  1.00000  3.00000  3.00000  4.00000  1.00000  1.00000  2.41397  7 1 0 0 0
  2.73124  2.18410  2.87289  1.00000  1.00000  1.00000  2.92755  3.08791  2.68027  1.92398  1.27922  1.10303  1.00000  2.00000  1.50000  2.00000  2.71776  1.50000  7 1 1 0 0
  2.00000  2.50000  3.00000  1.00000  1.00000  1.50000  3.00000  2.50000  3.00000  1.50000  1.50000  1.00000  2.50000  2.00000  2.50000  1.00000  1.50000  1.50000  7 2 0 1 0
  2.50000  3.00000  3.00000  1.50000  1.50000  1.50000  2.00000  2.00000  2.00000  2.00000  1.50000  1.50000  2.65515  1.50000  2.00000  2.00000  1.00000  1.50000  7 2 0 1 0
  4.00000  4.00000  3.50000  3.00000  2.50000  2.00000  4.00000  4.00000  4.00000  2.50000  3.00000  3.00000  3.50000  3.50000  3.50000  2.00000  2.00000  2.00000  7 2 0 1 0
  3.00000  4.00000  4.00000  1.00000  1.00000  1.00000  2.26143  2.06655  2.01572  1.00000  1.00000  1.00000  1.99784  2.03886  2.70875  1.49681  1.00000  1.10804  7 1 0 1 0
  4.00000  4.00000  4.00000  2.50000  2.50000  2.00000  4.00000  4.00000  4.00000  1.50000  1.00000  1.00000  2.50000  4.00000  2.50000  3.00000  2.50000  2.50000  7 1 0 1 0
  3.50000  3.00000  3.50000  1.50000  1.00000  1.50000  3.50000  2.50000  3.50000  1.50000  1.00000  1.00000  2.50000  2.50000  3.00000  1.00000  1.00000  1.00000  7 1 0 0 0
  1.50000  2.00000  2.50000  2.50000  1.50000  2.50000  1.00000  1.50000  2.50000  2.00000  2.00000  2.00000  1.50000  2.00000  2.50000  1.50000  1.50000  2.50000  7 2 0 0 0
  3.04647  2.66894  3.33481  1.70850  1.56488  1.43625  4.00000  4.00000  4.00000  1.00000  1.00000  1.00000  3.00000  3.00000  2.50000  1.00000  1.00000  1.00000  7 1 0 0 0
  4.00000  3.50000  4.00000  1.50000  1.00000  1.00000  3.00000  3.50000  4.00000  2.00000  2.00000  1.50000  3.50000  3.00000  4.00000  1.00000  1.00000  1.00000  7 2 0 0 0
  2.00000  3.00000  3.50000  1.50000  1.50000  2.50000  2.50000  2.50000  2.50000  1.00000  1.00000  1.00000  2.50000  2.50000  3.00000  1.50000  1.50000  1.00000  7 1 0 0 0
  4.00000  4.00000  4.00000  2.50000  1.50000  1.00000  3.06904  3.01471  3.03944  1.54614  1.68659  1.53521  4.00000  4.00000  4.00000  1.00000  1.00000  1.00000  7 1 0 0 0
  2.79448  3.21592  3.29985  1.66873  1.71626  1.54237  3.50000  3.00000  3.50000  1.50000  1.50000  1.50000  2.50000  3.66556  2.00000  3.00000  1.50000  3.00000  7 2 0 0 1
  1.50000  2.00000  2.00000  2.00000  1.50000  2.00000  2.00000  2.00000  2.00000  2.00000  2.00000  2.00000  2.00000  2.00000  2.00000  2.00000  2.00000  1.50000  7 1 0 0 0
  2.50000  2.00000  2.00000  1.50000  2.00000  2.00000  4.00000  4.00000  4.00000  2.50000  1.50000  1.00000  2.00000  2.00000  2.00000  2.00000  2.00000  2.00000  7 1 0 0 0
  3.50000  3.00000  3.00000  3.00000  2.00000  3.00000  3.50000  3.00000  2.50000  3.00000  2.00000  2.00000  3.50000  3.00000  2.50000  3.25332  2.50000  2.00000  7 1 0 0 0
  4.00000  3.50000  3.50000  1.00000  1.00000  1.00000  3.00000  3.50000  3.50000  1.50000  1.00000  1.00000  4.00000  3.50000  4.00000  3.48015  2.00000  1.50000  7 1 0 0 0
  2.00000  2.00000  2.00000  2.50000  2.50000  2.00000  2.00000  2.00000  2.00000  2.00000  2.00000  2.00000  3.00000  3.00000  3.00000  2.00000  2.50000  1.50000  7 1 0 0 1
  2.82544  2.89332  3.39282  1.39389  1.00000  1.00000  3.43025  3.65193  3.65585  1.81553  1.35225  1.00000  2.30145  2.37427  2.04239  1.00000  1.00000  1.00000  7 1 0 1 0
  2.00000  2.00000  2.00000  1.00000  1.50000  1.50000  1.85912  1.72450  2.02571  2.48138  2.47819  2.06866  2.00000  2.50000  2.00000  2.00000  2.50000  2.50000  7 1 0 1 0
  3.00000  3.00000  3.00000  1.50000  1.50000  1.50000  3.50000  3.00000  3.00000  1.00000  1.00000  1.00000  2.00000  3.00000  3.00000  2.50000  2.00000  2.00000  7 1 0 0 0
  3.00000  3.00000  3.00000  1.50000  1.50000  1.00000  3.50000  3.00000  3.50000  1.50000  1.00000  1.00000  2.00000  3.00000  2.50000  2.50000  2.00000  2.50000  7 1 0 0 0
  3.50000  4.00000  4.00000  1.00000  1.00000  1.00000  2.50000  3.00000  3.00000  1.00000  1.00000  1.00000  1.50000  2.00000  1.50000  2.00000  2.50000  2.00000  7 1 0 0 0
  2.99036  2.98538  3.23845  1.78740  1.61676  1.47471  4.00000  4.00000  4.00000  2.50000  2.50000  2.50000  4.00000  4.00000  4.00000  3.00000  1.00000  2.50000  7 2 0 1 0
  3.00000  3.00000  3.50000  1.50000  1.50000  1.50000  3.00000  3.00000  3.50000  1.50000  1.00000  2.00000  4.00000  4.00000  4.00000  2.50000  2.00000  1.50000  7 2 0 0 0
  4.00000  3.50000  4.00000  2.50000  1.00000  2.00000  3.00000  2.50000  3.50000  2.00000  1.50000  1.50000  3.00000  3.00000  2.00000  2.00000  2.00000  2.50000  7 2 0 0 0
  4.00000  4.00000  4.00000  1.50000  1.00000  1.00000  4.00000  3.50000  4.00000  1.00000  1.00000  1.50000  2.50000  3.00000  3.00000  2.50000  2.50000  2.00000  7 2 0 0 0
  3.03410  3.12064  3.06290  1.75823  1.00000  1.00000  3.15841  2.97982  3.33821  1.62574  1.60270  1.57148  2.00999  2.33678  2.95848  1.82457  1.41765  1.15696  7 2 0 1 0
  2.50000  2.50000  3.00000  1.50000  1.50000  1.50000  3.50000  2.50000  3.00000  1.50000  1.50000  1.00000  3.00000  3.00000  3.50000  1.50000  1.00000  1.00000  7 1 0 0 0
  4.00000  3.70893  2.00000  1.00000  1.00000  1.00000  4.00000  4.00000  4.00000  1.00000  1.00000  1.00000  4.00000  4.00000  4.00000  1.00000  1.00000  1.00000  7 2 0 0 0
  2.50000  3.00000  3.50000  1.50000  1.50000  2.00000  2.00000  2.50000  2.50000  1.50000  1.00000  2.00000  3.50000  3.50000  4.00000  1.50000  1.50000  1.50000  7 2 0 0 0
  3.00000  3.00000  3.00000  1.50000  1.50000  2.00000  4.00000  3.50000  3.00000  1.00000  1.00000  1.00000  3.00000  3.00000  3.00000  1.50000  1.00000  1.00000  7 1 0 0 0
  3.21785  2.00000  2.50000  2.00000  1.00000  1.00000  4.00000  3.00000  4.00000  1.50000  1.50000  2.00000  2.00000  2.00000  2.00000  1.50000  1.50000  1.00000  7 2 0 1 0
